Anio,Cveestado,Nomestado,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
1996,1,Aguascalientes,1,Abeja,2,Cera,8,0,8,64,0
1996,1,Aguascalientes,1,Abeja,7,Miel,194,0,10,1940,0
1996,1,Aguascalientes,3,Ave     ,1,Carne,28554,0,9.96,284398,0
1996,1,Aguascalientes,3,Ave     ,4,Huevo-plato,9161,0,7,64127,0
1996,1,Aguascalientes,3,Ave     ,8,Ganado en pie,36376,0,8.15,296464,0
1996,1,Aguascalientes,4,Bovino,1,Carne,6994,0,13.38,93580,0
1996,1,Aguascalientes,4,Bovino,3,Ganado en pie,12856,0,9.27,119175,0
1996,1,Aguascalientes,4,Bovino,6,Leche,348303,0,2.05,714021,0
1996,1,Aguascalientes,6,Caprino,1,Carne,284,0,21.56,6123,0
1996,1,Aguascalientes,6,Caprino,3,Ganado en pie,561,0,10.08,5655,0
1996,1,Aguascalientes,12,Ovino,1,Carne,218,0,22.96,5005,0
1996,1,Aguascalientes,12,Ovino,3,Ganado en pie,427,0,11.33,4838,0
1996,1,Aguascalientes,12,Ovino,5,Lana,26,0,2.85,74,0
1996,1,Aguascalientes,14,Porcino,1,Carne,4441,0,13.42,59598,0
1996,1,Aguascalientes,14,Porcino,3,Ganado en pie,5906,0,9.52,56225,0
1996,2,Baja California,1,Abeja,2,Cera,6,0,20,120,0
1996,2,Baja California,1,Abeja,7,Miel,200,0,22,4400,0
1996,2,Baja California,3,Ave     ,1,Carne,768,0,10.11,7764,0
1996,2,Baja California,3,Ave     ,4,Huevo-plato,9092,0,7.07,64280,0
1996,2,Baja California,3,Ave     ,8,Ganado en pie,1045,0,7.46,7796,0
1996,2,Baja California,4,Bovino,1,Carne,49120,0,13.87,681294,0
1996,2,Baja California,4,Bovino,3,Ganado en pie,92332,0,7.67,708186,0
1996,2,Baja California,4,Bovino,6,Leche,176591,0,2.48,437946,0
1996,2,Baja California,6,Caprino,1,Carne,282,0,19.97,5632,0
1996,2,Baja California,6,Caprino,3,Ganado en pie,570,0,8.58,4891,0
1996,2,Baja California,12,Ovino,1,Carne,68,0,20.31,1381,0
1996,2,Baja California,12,Ovino,3,Ganado en pie,135,0,10.33,1395,0
1996,2,Baja California,14,Porcino,1,Carne,3459,0,12.51,43272,0
1996,2,Baja California,14,Porcino,3,Ganado en pie,4488,0,9.33,41873,0
1996,3,Baja California Sur,1,Abeja,2,Cera,9,0,9,81,0
1996,3,Baja California Sur,1,Abeja,7,Miel,250,0,11.34,2835,0
1996,3,Baja California Sur,3,Ave     ,1,Carne,525,0,10.06,5282,0
1996,3,Baja California Sur,3,Ave     ,4,Huevo-plato,2422,0,7.75,18771,0
