Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,1,Abeja,2,Cera,0.07,0,50.91,3.564,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,1,Abeja,7,Miel,0.7,0,34.36,24.05,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,3,Ave     ,1,Carne,27,1.721,26.38,712.3,15693
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,3,Ave     ,4,Huevo-plato,50,0,18.24,912.1,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,3,Ave     ,8,Ganado en pie,39.063,2.489,16.45,642.384,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,4,Bovino,1,Carne,218.2,212.463,33.94,7406.26,1027
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,4,Bovino,3,Ganado en pie,419.929,408.889,19.28,8098.001,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,4,Bovino,6,Leche,156.5,0,8.38,1311.25,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,10,Guajolote,1,Carne,8.45,6.066,46.71,394.72,1393
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,10,Guajolote,8,Ganado en pie,12.653,9.083,25,316.368,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,12,Ovino,1,Carne,5.5,18.707,54.93,302.13,294
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,12,Ovino,3,Ganado en pie,11.296,38.423,25.53,288.393,0
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,14,Porcino,1,Carne,34.5,75.658,32.45,1119.47,456
2011,13,Hidalgo,60,Zacualtip�n,68,Tianguistengo,14,Porcino,3,Ganado en pie,48.135,105.559,20.46,984.661,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,1,Abeja,2,Cera,1.2,0,50.33,60.4,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,1,Abeja,7,Miel,12,0,34.67,416,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,3,Ave     ,1,Carne,46.5,1.723,26.2,1218.5,26985
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,3,Ave     ,4,Huevo-plato,86.1,0,18.03,1552.19,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,3,Ave     ,8,Ganado en pie,67.438,2.499,16.05,1082.274,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,4,Bovino,1,Carne,184,209.091,33.35,6136.1,880
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,4,Bovino,3,Ganado en pie,355.405,403.869,18.77,6671.961,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,4,Bovino,6,Leche,181,0,8.34,1509.8,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,6,Caprino,1,Carne,17.1,17.36,48.38,827.35,985
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,6,Caprino,3,Ganado en pie,35.907,36.454,21.64,777.181,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,10,Guajolote,1,Carne,7.2,6.005,46.44,334.35,1199
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,10,Guajolote,8,Ganado en pie,10.828,9.031,24.52,265.549,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,12,Ovino,1,Carne,14.4,19.835,57.45,827.31,726
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,12,Ovino,3,Ganado en pie,29.369,40.453,27.94,820.516,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,12,Ovino,5,Lana,1.9,0,1.2,2.28,0
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,14,Porcino,1,Carne,78.4,76.265,31.82,2494.29,1028
2011,13,Hidalgo,60,Zacualtip�n,71,Tlahuiltepa,14,Porcino,3,Ganado en pie,109.42,106.439,20.12,2201.937,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,1,Abeja,2,Cera,2.4,0,52,124.8,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,1,Abeja,7,Miel,24,0,33.42,802,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,3,Ave     ,1,Carne,41.5,1.75,26.98,1119.53,23714
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,3,Ave     ,4,Huevo-plato,57,0,18.47,1052.5,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,3,Ave     ,8,Ganado en pie,59.054,2.49,16.81,992.774,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,4,Bovino,1,Carne,473.2,215.189,34.42,16289.56,2199
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,4,Bovino,3,Ganado en pie,911.941,414.707,19.74,18000.987,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,4,Bovino,6,Leche,385,0,8.37,3220.8,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,10,Guajolote,1,Carne,9,6.036,47.08,423.71,1491
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,10,Guajolote,8,Ganado en pie,13.496,9.052,25.25,340.754,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,12,Ovino,1,Carne,10,18.083,54.33,543.28,553
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,12,Ovino,3,Ganado en pie,20.568,37.193,25.35,521.406,0
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,14,Porcino,1,Carne,89.4,76.28,32.99,2948.89,1172
2011,13,Hidalgo,60,Zacualtip�n,73,Tlanchinol,14,Porcino,3,Ganado en pie,124.554,106.275,21.35,2659.422,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,1,Abeja,2,Cera,0.06,0,49.5,2.97,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,1,Abeja,7,Miel,0.9,0,34,30.6,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,3,Ave     ,1,Carne,35.4,1.726,26.31,931.4,20515
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,3,Ave     ,4,Huevo-plato,61.9,0,18.09,1119.89,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,3,Ave     ,8,Ganado en pie,51.217,2.497,16.12,825.732,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,4,Bovino,1,Carne,142.5,222.309,34,4845.3,641
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,4,Bovino,3,Ganado en pie,272.916,425.766,19.43,5303.809,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,4,Bovino,6,Leche,88,0,8.43,741.5,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,10,Guajolote,1,Carne,4.7,6.041,46.87,220.3,778
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,10,Guajolote,8,Ganado en pie,7.027,9.032,24.99,175.636,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,12,Ovino,1,Carne,2.65,18.403,54.88,145.44,144
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,12,Ovino,3,Ganado en pie,5.458,37.906,25.42,138.768,0
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,14,Porcino,1,Carne,55.8,75.918,32.5,1813.58,735
2011,13,Hidalgo,60,Zacualtip�n,79,Xochicoatl�n,14,Porcino,3,Ganado en pie,77.711,105.729,20.62,1602.618,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,1,Abeja,2,Cera,0.11,0,51.68,5.685,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,1,Abeja,7,Miel,1.1,0,35.32,38.85,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,3,Ave     ,1,Carne,42.8,1.741,27.74,1187.35,24586
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,3,Ave     ,4,Huevo-plato,78.5,0,18.51,1452.95,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,3,Ave     ,8,Ganado en pie,61.208,2.49,17.32,1060.238,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,4,Bovino,1,Carne,177.6,217.647,35.6,6322.89,816
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,4,Bovino,3,Ganado en pie,341.601,418.629,20.1,6865.037,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,4,Bovino,6,Leche,149,0,8.1,1207.5,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,6,Caprino,1,Carne,8.7,17.719,50.09,435.82,491
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,6,Caprino,3,Ganado en pie,18.119,36.902,22.41,406.052,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,10,Guajolote,1,Carne,7.4,6.106,48.02,355.35,1212
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,10,Guajolote,8,Ganado en pie,11.033,9.103,25.87,285.426,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,12,Ovino,1,Carne,11,20.677,58.99,648.93,532
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,12,Ovino,3,Ganado en pie,22.356,42.022,28.71,641.885,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,12,Ovino,5,Lana,1.95,0,1.22,2.385,0
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,14,Porcino,1,Carne,40.6,77.778,34.15,1386.63,522
2011,13,Hidalgo,60,Zacualtip�n,81,Zacualtip�n de �ngeles,14,Porcino,3,Ganado en pie,56.173,107.612,21.48,1206.341,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,1,Abeja,2,Cera,0.04,0,90,3.6,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,1,Abeja,7,Miel,0.39,0,70,27.3,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,3,Ave     ,1,Carne,41.8,1.972,25.81,1078.974,21202
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,3,Ave     ,4,Huevo-plato,64.49,0,18.54,1195.446,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,3,Ave     ,8,Ganado en pie,60.468,2.852,17.62,1065.178,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,4,Bovino,1,Carne,877.76,253.176,35.58,31234.073,3467
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,4,Bovino,3,Ganado en pie,1704.81,491.725,21.51,36674.55,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,4,Bovino,6,Leche,17547.67,0,4.63,81292.411,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,6,Caprino,1,Carne,7.96,19.135,48.22,383.85,416
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,6,Caprino,3,Ganado en pie,16.366,39.341,23.93,391.693,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,10,Guajolote,1,Carne,7.6,6.204,44.47,337.996,1225
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,10,Guajolote,8,Ganado en pie,11.503,9.39,23.53,270.652,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,12,Ovino,1,Carne,57.26,20.392,61.33,3511.49,2808
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,12,Ovino,3,Ganado en pie,115.657,41.188,27.32,3160.109,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,12,Ovino,5,Lana,12.73,0,2,25.46,0
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,14,Porcino,1,Carne,291.81,83.781,32.57,9505.27,3483
2011,13,Hidalgo,61,Tulancingo,1,Acatl�n,14,Porcino,3,Ganado en pie,398.43,114.393,22.39,8922.119,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,1,Abeja,2,Cera,0.77,0,90,69.3,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,1,Abeja,7,Miel,7.76,0,70,543.2,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,3,Ave     ,1,Carne,33.74,1.971,25.93,875.026,17114
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,3,Ave     ,4,Huevo-plato,52.07,0,18.45,960.507,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,3,Ave     ,8,Ganado en pie,49.335,2.883,17.63,869.994,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,4,Bovino,1,Carne,192.45,257.631,33.96,6536.126,747
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,4,Bovino,3,Ganado en pie,375.706,502.953,20.37,7653.602,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,4,Bovino,6,Leche,6240.9,0,4.56,28476.735,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,6,Caprino,1,Carne,6.73,18.591,48.07,323.531,362
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,6,Caprino,3,Ganado en pie,13.884,38.355,23.85,331.147,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,10,Guajolote,1,Carne,12.14,6.076,43.7,530.551,1998
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,10,Guajolote,8,Ganado en pie,18.262,9.14,22.64,413.465,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,12,Ovino,1,Carne,51.29,19.942,60.95,3125.85,2572
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,12,Ovino,3,Ganado en pie,102.256,39.757,26.9,2750.138,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,12,Ovino,5,Lana,13.53,0,2,27.06,0
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,14,Porcino,1,Carne,245.25,78.631,32.41,7948.057,3119
2011,13,Hidalgo,61,Tulancingo,2,Acaxochitl�n,14,Porcino,3,Ganado en pie,334.865,107.363,21.8,7301.444,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,3,Ave     ,1,Carne,24.78,1.968,25.67,636.084,12592
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,3,Ave     ,4,Huevo-plato,38.3,0,18.21,697.557,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,3,Ave     ,8,Ganado en pie,35.509,2.82,17.43,619.081,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,4,Bovino,1,Carne,537.19,246.417,35.9,19282.302,2180
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,4,Bovino,3,Ganado en pie,1035.759,475.119,21.96,22748.099,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,4,Bovino,6,Leche,4287.32,0,4.66,19989.907,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,6,Caprino,1,Carne,10.41,18.623,47.93,498.95,559
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,6,Caprino,3,Ganado en pie,21.403,38.289,23.55,504.123,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,10,Guajolote,1,Carne,7.98,6.041,43.2,344.77,1321
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,10,Guajolote,8,Ganado en pie,12.021,9.1,23.47,282.151,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,12,Ovino,1,Carne,65.6,20.006,61.03,4003.735,3279
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,12,Ovino,3,Ganado en pie,131.16,40,26.58,3486.1,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,12,Ovino,5,Lana,15.37,0,2,30.74,0
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,14,Porcino,1,Carne,444.99,76.275,32.44,14434.949,5834
2011,13,Hidalgo,61,Tulancingo,4,Agua Blanca de Iturbide,14,Porcino,3,Ganado en pie,610.628,104.667,21.74,13276.9,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,1,Abeja,2,Cera,0.02,0,90,1.8,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,1,Abeja,7,Miel,0.29,0,70,20.3,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,3,Ave     ,1,Carne,92.01,2.008,25.78,2372.327,45830
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,3,Ave     ,4,Huevo-plato,331.26,0,18.34,6074.295,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,3,Ave     ,8,Ganado en pie,133.319,2.909,18.24,2431.876,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,4,Bovino,1,Carne,260.46,255.353,34.31,8935.275,1020
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,4,Bovino,3,Ganado en pie,505.548,495.635,21.1,10669.117,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,4,Bovino,6,Leche,6359.29,0,4.66,29653.978,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,6,Caprino,1,Carne,6.71,19.506,48.43,324.965,344
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,6,Caprino,3,Ganado en pie,13.827,40.194,23.81,329.208,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,10,Guajolote,1,Carne,8.14,6.134,44.74,364.184,1327
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,10,Guajolote,8,Ganado en pie,12.275,9.25,23.14,284.063,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,12,Ovino,1,Carne,141.54,20.87,61.21,8663.935,6782
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,12,Ovino,3,Ganado en pie,283.411,41.789,27.39,7762.82,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,12,Ovino,5,Lana,33.64,0,2,67.28,0
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,14,Porcino,1,Carne,240.48,90.034,32.46,7805.881,2671
2011,13,Hidalgo,61,Tulancingo,16,Cuautepec de Hinojosa,14,Porcino,3,Ganado en pie,327.609,122.654,22.2,7272.473,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,1,Abeja,2,Cera,0.71,0,90,63.9,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,1,Abeja,7,Miel,7.07,0,70,494.9,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,3,Ave     ,1,Carne,24.26,2.009,25.81,626.129,12073
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,3,Ave     ,4,Huevo-plato,37.41,0,18.53,693.094,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,3,Ave     ,8,Ganado en pie,34.791,2.882,17.54,610.189,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,4,Bovino,1,Carne,594.89,243.708,35.95,21385.39,2441
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,4,Bovino,3,Ganado en pie,1141.744,467.736,22.34,25511.492,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,6,Caprino,1,Carne,1.13,17.656,47.74,53.945,64
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,6,Caprino,3,Ganado en pie,2.333,36.445,23.97,55.907,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,10,Guajolote,1,Carne,11.8,5.963,42.62,502.887,1979
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,10,Guajolote,8,Ganado en pie,17.99,9.091,22.96,413.021,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,12,Ovino,1,Carne,34.72,20.34,61.48,2134.655,1707
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,12,Ovino,3,Ganado en pie,69.456,40.689,27.48,1908.86,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,12,Ovino,5,Lana,2.93,0,2,5.86,0
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,14,Porcino,1,Carne,174.1,75.828,32.38,5637.637,2296
2011,13,Hidalgo,61,Tulancingo,27,Huehuetla,14,Porcino,3,Ganado en pie,236.764,103.12,21.46,5081.368,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,1,Abeja,2,Cera,0.02,0,90,1.8,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,1,Abeja,7,Miel,0.19,0,70,13.3,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,3,Ave     ,1,Carne,23.74,2.005,25.81,612.801,11840
2011,13,Hidalgo,61,Tulancingo,35,Metepec,3,Ave     ,4,Huevo-plato,36.68,0,18.43,675.902,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,3,Ave     ,8,Ganado en pie,34.218,2.89,17.63,603.133,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,4,Bovino,1,Carne,609.49,248.063,35.63,21718.341,2457
2011,13,Hidalgo,61,Tulancingo,35,Metepec,4,Bovino,3,Ganado en pie,1178.132,479.5,21.7,25566.742,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,4,Bovino,6,Leche,8016.18,0,4.72,37813.183,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,6,Caprino,1,Carne,3.65,18.342,48.2,175.91,199
2011,13,Hidalgo,61,Tulancingo,35,Metepec,6,Caprino,3,Ganado en pie,7.561,37.996,23.48,177.513,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,10,Guajolote,1,Carne,9.57,6.008,43.55,416.745,1593
2011,13,Hidalgo,61,Tulancingo,35,Metepec,10,Guajolote,8,Ganado en pie,14.383,9.029,22.43,322.615,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,12,Ovino,1,Carne,107.07,20.081,61.14,6546.245,5332
2011,13,Hidalgo,61,Tulancingo,35,Metepec,12,Ovino,3,Ganado en pie,214.34,40.199,26.9,5765.7,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,12,Ovino,5,Lana,26.87,0,2,53.74,0
2011,13,Hidalgo,61,Tulancingo,35,Metepec,14,Porcino,1,Carne,211.88,90.936,32.73,6935.232,2330
2011,13,Hidalgo,61,Tulancingo,35,Metepec,14,Porcino,3,Ganado en pie,287.983,123.598,22.38,6443.59,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,1,Abeja,2,Cera,0.67,0,90,60.3,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,1,Abeja,7,Miel,6.67,0,70,466.9,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,3,Ave     ,1,Carne,20.23,2.003,25.68,519.413,10100
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,3,Ave     ,4,Huevo-plato,31.3,0,19.27,603.025,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,3,Ave     ,8,Ganado en pie,29.255,2.897,17.57,514.041,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,4,Bovino,1,Carne,656.46,243.043,35.87,23545.277,2701
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,4,Bovino,3,Ganado en pie,1259.288,466.23,22.51,28349.47,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,6,Caprino,1,Carne,2.77,17.987,47.66,132.015,154
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,6,Caprino,3,Ganado en pie,5.654,36.712,23.76,134.321,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,10,Guajolote,1,Carne,9.71,5.932,42.32,410.924,1637
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,10,Guajolote,8,Ganado en pie,14.597,8.917,23.27,339.743,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,12,Ovino,1,Carne,44.54,21.496,61.19,2725.34,2072
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,12,Ovino,3,Ganado en pie,89.042,42.974,27.14,2416.562,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,12,Ovino,5,Lana,2.31,0,2,4.62,0
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,14,Porcino,1,Carne,148.46,78.014,32.29,4794.08,1903
2011,13,Hidalgo,61,Tulancingo,53,San Bartolo Tutotepec,14,Porcino,3,Ganado en pie,203.784,107.085,21.26,4332.089,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,1,Abeja,2,Cera,0.24,0,90,21.6,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,1,Abeja,7,Miel,2.4,0,70,168,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,3,Ave     ,1,Carne,42.7,1.901,25.87,1104.614,22462
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,3,Ave     ,4,Huevo-plato,65.82,0,18.64,1226.683,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,3,Ave     ,8,Ganado en pie,61.565,2.741,17.42,1072.571,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,4,Bovino,1,Carne,298.66,254.612,34.66,10350.382,1173
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,4,Bovino,3,Ganado en pie,580.898,495.224,20.86,12118.098,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,4,Bovino,6,Leche,7757.35,0,4.61,35724.93,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,6,Caprino,1,Carne,4.53,19.782,48.57,220.004,229
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,6,Caprino,3,Ganado en pie,9.362,40.88,23.72,222.083,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,10,Guajolote,1,Carne,7.9,6.265,43.18,341.155,1261
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,10,Guajolote,8,Ganado en pie,11.82,9.374,23.76,280.845,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,12,Ovino,1,Carne,49.46,20.94,60.9,3012.165,2362
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,12,Ovino,3,Ganado en pie,99.248,42.018,26.69,2649.207,0
2011,13,Hidalgo,61,Tulancingo,56,Santiago Tulantepec de Lugo Guerrero,12,Ovino,5,Lana,13.14,0,2,26.28,0
