Anio,Cveestado,Nomestado,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
1991,1,Aguascalientes,1,Abeja,2,Cera,14.000,0.000,7.36,103.000,0
1991,1,Aguascalientes,1,Abeja,7,Miel,206.000,0.000,5.76,1186.970,0
1991,1,Aguascalientes,3,Ave     ,1,Carne,17103.000,0.000,7.40,126493.790,0
1991,1,Aguascalientes,3,Ave     ,4,Huevo-plato,4675.000,0.000,2.67,12486.930,0
1991,1,Aguascalientes,3,Ave     ,8,Ganado en pie,21125.000,0.000,3.84,81120.000,0
1991,1,Aguascalientes,4,Bovino,1,Carne,5514.000,0.000,8.92,49195.910,0
1991,1,Aguascalientes,4,Bovino,3,Ganado en pie,10075.000,0.000,4.75,47856.250,0
1991,1,Aguascalientes,4,Bovino,6,Leche,205636.000,0.000,1.04,212833.260,0
1991,1,Aguascalientes,6,Caprino,1,Carne,353.000,0.000,10.90,3845.940,0
1991,1,Aguascalientes,6,Caprino,3,Ganado en pie,690.000,0.000,4.19,2888.340,0
1991,1,Aguascalientes,12,Ovino,1,Carne,359.000,0.000,11.78,4230.100,0
1991,1,Aguascalientes,12,Ovino,3,Ganado en pie,1014.000,0.000,4.83,4897.620,0
1991,1,Aguascalientes,12,Ovino,5,Lana,38.000,0.000,5.82,221.010,0
1991,1,Aguascalientes,14,Porcino,1,Carne,3718.000,0.000,9.87,36700.380,0
1991,1,Aguascalientes,14,Porcino,3,Ganado en pie,5225.000,0.000,4.32,22572.000,0
1991,2,Baja California,1,Abeja,2,Cera,6.000,0.000,7.50,45.000,0
1991,2,Baja California,1,Abeja,7,Miel,170.000,0.000,5.75,978.010,0
1991,2,Baja California,3,Ave     ,1,Carne,2232.000,0.000,5.49,12244.750,0
1991,2,Baja California,3,Ave     ,4,Huevo-plato,18503.000,0.000,2.61,48200.320,0
1991,2,Baja California,3,Ave     ,8,Ganado en pie,2930.000,0.000,4.49,13143.980,0
1991,2,Baja California,4,Bovino,1,Carne,44277.000,0.000,8.37,370377.110,0
1991,2,Baja California,4,Bovino,3,Ganado en pie,81750.000,0.000,4.28,350053.500,0
1991,2,Baja California,4,Bovino,6,Leche,176070.000,0.000,1.05,184873.500,0
1991,2,Baja California,6,Caprino,1,Carne,348.000,0.000,12.32,4287.010,0
1991,2,Baja California,6,Caprino,3,Ganado en pie,735.000,0.000,4.54,3339.110,0
1991,2,Baja California,12,Ovino,1,Carne,53.000,0.000,12.23,647.980,0
1991,2,Baja California,12,Ovino,3,Ganado en pie,146.000,0.000,5.86,854.980,0
1991,2,Baja California,14,Porcino,1,Carne,4969.000,0.000,6.08,30206.550,0
1991,2,Baja California,14,Porcino,3,Ganado en pie,6935.000,0.000,4.37,30296.020,0
1991,3,Baja California Sur,1,Abeja,2,Cera,6.000,0.000,7.50,45.000,0
1991,3,Baja California Sur,1,Abeja,7,Miel,82.000,0.000,5.81,476.010,0
1991,3,Baja California Sur,3,Ave     ,1,Carne,1951.000,0.000,5.88,11467.980,0
1991,3,Baja California Sur,3,Ave     ,4,Huevo-plato,3374.000,0.000,2.69,9072.690,0
1991,3,Baja California Sur,3,Ave     ,8,Ganado en pie,2438.000,0.000,4.58,11153.850,0
