Anio,Cveestado,Nomestado,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
1995,1,Aguascalientes,1,Abeja,2,Cera,7.000,0.000,5.57,39.000,0
1995,1,Aguascalientes,1,Abeja,7,Miel,177.000,0.000,5.00,885.000,0
1995,1,Aguascalientes,3,Ave     ,1,Carne,18897.000,0.000,7.08,133783.000,0
1995,1,Aguascalientes,3,Ave     ,4,Huevo-plato,8846.000,0.000,4.63,40963.000,0
1995,1,Aguascalientes,3,Ave     ,8,Ganado en pie,23687.000,0.000,5.09,120567.000,0
1995,1,Aguascalientes,4,Bovino,1,Carne,10174.000,0.000,11.11,113052.000,0
1995,1,Aguascalientes,4,Bovino,3,Ganado en pie,18019.000,0.000,6.27,112979.000,0
1995,1,Aguascalientes,4,Bovino,6,Leche,290055.000,0.000,1.53,443352.000,0
1995,1,Aguascalientes,6,Caprino,1,Carne,280.000,0.000,13.08,3661.000,0
1995,1,Aguascalientes,6,Caprino,3,Ganado en pie,545.000,0.000,6.18,3368.000,0
1995,1,Aguascalientes,12,Ovino,1,Carne,206.000,0.000,13.91,2865.000,0
1995,1,Aguascalientes,12,Ovino,3,Ganado en pie,419.000,0.000,6.60,2765.000,0
1995,1,Aguascalientes,12,Ovino,5,Lana,23.000,0.000,3.39,78.000,0
1995,1,Aguascalientes,14,Porcino,1,Carne,4475.000,0.000,10.18,45557.000,0
1995,1,Aguascalientes,14,Porcino,3,Ganado en pie,5963.000,0.000,5.69,33929.000,0
1995,2,Baja California,3,Ave     ,1,Carne,456.000,0.000,5.58,2546.000,0
1995,2,Baja California,3,Ave     ,4,Huevo-plato,12130.000,0.000,4.80,58267.000,0
1995,2,Baja California,3,Ave     ,8,Ganado en pie,578.000,0.000,5.03,2907.000,0
1995,2,Baja California,4,Bovino,1,Carne,50471.000,0.000,11.17,563618.000,0
1995,2,Baja California,4,Bovino,3,Ganado en pie,92663.000,0.000,6.28,581924.000,0
1995,2,Baja California,4,Bovino,6,Leche,163690.000,0.000,1.68,275592.000,0
1995,2,Baja California,6,Caprino,1,Carne,330.000,0.000,11.62,3835.000,0
1995,2,Baja California,6,Caprino,3,Ganado en pie,670.000,0.000,6.42,4301.000,0
1995,2,Baja California,12,Ovino,1,Carne,78.000,0.000,11.79,920.000,0
1995,2,Baja California,12,Ovino,3,Ganado en pie,152.000,0.000,6.54,994.000,0
1995,2,Baja California,14,Porcino,1,Carne,3997.000,0.000,9.30,37181.000,0
1995,2,Baja California,14,Porcino,3,Ganado en pie,5271.000,0.000,6.25,32944.000,0
1995,3,Baja California Sur,1,Abeja,2,Cera,7.000,0.000,8.57,60.000,0
1995,3,Baja California Sur,1,Abeja,7,Miel,212.000,0.000,5.08,1077.000,0
1995,3,Baja California Sur,3,Ave     ,1,Carne,294.000,0.000,5.90,1734.000,0
1995,3,Baja California Sur,3,Ave     ,4,Huevo-plato,2698.000,0.000,4.79,12933.000,0
1995,3,Baja California Sur,3,Ave     ,8,Ganado en pie,374.000,0.000,4.58,1713.000,0
1995,3,Baja California Sur,4,Bovino,1,Carne,5655.000,0.000,10.47,59220.000,0
1995,3,Baja California Sur,4,Bovino,3,Ganado en pie,10719.000,0.000,5.78,61956.000,0
1995,3,Baja California Sur,4,Bovino,6,Leche,24205.000,0.000,1.59,38517.000,0
1995,3,Baja California Sur,6,Caprino,1,Carne,536.000,0.000,10.43,5590.000,0
1995,3,Baja California Sur,6,Caprino,3,Ganado en pie,1314.000,0.000,6.03,7923.000,0
1995,3,Baja California Sur,6,Caprino,6,Leche,3981.000,0.000,1.60,6370.000,0
1995,3,Baja California Sur,12,Ovino,1,Carne,138.000,0.000,11.78,1626.000,0
1995,3,Baja California Sur,12,Ovino,3,Ganado en pie,286.000,0.000,5.75,1645.000,0
1995,3,Baja California Sur,14,Porcino,1,Carne,688.000,0.000,8.20,5639.000,0
1995,3,Baja California Sur,14,Porcino,3,Ganado en pie,925.000,0.000,5.12,4736.000,0
1995,4,Campeche,1,Abeja,2,Cera,28.000,0.000,7.54,211.000,0
1995,4,Campeche,1,Abeja,7,Miel,3706.000,0.000,5.96,22076.000,0
1995,4,Campeche,3,Ave     ,1,Carne,6438.000,0.000,6.46,41597.000,0
1995,4,Campeche,3,Ave     ,4,Huevo-plato,3510.000,0.000,4.56,16013.000,0
1995,4,Campeche,3,Ave     ,8,Ganado en pie,8077.000,0.000,5.69,45958.000,0
1995,4,Campeche,4,Bovino,1,Carne,21354.000,0.000,10.02,214042.000,0
1995,4,Campeche,4,Bovino,3,Ganado en pie,40716.000,0.000,6.37,259361.000,0
1995,4,Campeche,4,Bovino,6,Leche,17851.000,0.000,1.63,29097.000,0
1995,4,Campeche,6,Caprino,1,Carne,8.000,0.000,9.63,77.000,0
1995,4,Campeche,6,Caprino,3,Ganado en pie,19.000,0.000,6.11,116.000,0
1995,4,Campeche,12,Ovino,1,Carne,129.000,0.000,13.71,1769.000,0
1995,4,Campeche,12,Ovino,3,Ganado en pie,262.000,0.000,4.51,1182.000,0
1995,4,Campeche,14,Porcino,1,Carne,4703.000,0.000,10.32,48530.000,0
1995,4,Campeche,14,Porcino,3,Ganado en pie,6091.000,0.000,5.79,35267.000,0
1995,5,Coahuila,1,Abeja,2,Cera,40.000,0.000,8.85,354.000,0
1995,5,Coahuila,1,Abeja,7,Miel,164.000,0.000,5.52,906.000,0
1995,5,Coahuila,3,Ave     ,1,Carne,43812.000,0.000,5.97,261585.000,0
1995,5,Coahuila,3,Ave     ,4,Huevo-plato,47774.000,0.000,4.83,230518.000,0
1995,5,Coahuila,3,Ave     ,8,Ganado en pie,55191.000,0.000,5.45,300791.000,0
1995,5,Coahuila,4,Bovino,1,Carne,47807.000,0.000,11.10,530572.000,0
1995,5,Coahuila,4,Bovino,3,Ganado en pie,86480.000,0.000,6.53,564714.000,0
1995,5,Coahuila,4,Bovino,6,Leche,635364.000,0.000,1.57,1000120.000,0
1995,5,Coahuila,6,Caprino,1,Carne,3833.000,0.000,10.61,40680.000,0
1995,5,Coahuila,6,Caprino,3,Ganado en pie,7753.000,0.000,6.14,47603.000,0
1995,5,Coahuila,6,Caprino,6,Leche,51603.000,0.000,1.10,56616.000,0
1995,5,Coahuila,12,Ovino,1,Carne,455.000,0.000,12.00,5459.000,0
1995,5,Coahuila,12,Ovino,3,Ganado en pie,861.000,0.000,6.04,5200.000,0
1995,5,Coahuila,12,Ovino,5,Lana,86.000,0.000,1.91,164.000,0
1995,5,Coahuila,14,Porcino,1,Carne,3359.000,0.000,9.66,32446.000,0
1995,5,Coahuila,14,Porcino,3,Ganado en pie,4383.000,0.000,6.00,26298.000,0
1995,6,Colima,1,Abeja,2,Cera,73.000,0.000,8.18,597.000,0
1995,6,Colima,1,Abeja,7,Miel,1075.000,0.000,7.20,7736.000,0
1995,6,Colima,3,Ave     ,1,Carne,5456.000,0.000,7.62,41572.000,0
1995,6,Colima,3,Ave     ,4,Huevo-plato,2345.000,0.000,4.85,11368.000,0
1995,6,Colima,3,Ave     ,8,Ganado en pie,6719.000,0.000,5.95,39978.000,0
1995,6,Colima,4,Bovino,1,Carne,9900.000,0.000,11.09,109834.000,0
1995,6,Colima,4,Bovino,3,Ganado en pie,19078.000,0.000,5.94,113323.000,0
1995,6,Colima,4,Bovino,6,Leche,36742.000,0.000,1.51,55561.000,0
1995,6,Colima,6,Caprino,1,Carne,111.000,0.000,16.26,1805.000,0
1995,6,Colima,6,Caprino,3,Ganado en pie,239.000,0.000,6.67,1594.000,0
1995,6,Colima,6,Caprino,6,Leche,14.000,0.000,1.00,14.000,0
1995,6,Colima,12,Ovino,1,Carne,137.000,0.000,15.28,2093.000,0
1995,6,Colima,12,Ovino,3,Ganado en pie,311.000,0.000,6.21,1931.000,0
1995,6,Colima,14,Porcino,1,Carne,2337.000,0.000,11.00,25707.000,0
1995,6,Colima,14,Porcino,3,Ganado en pie,3098.000,0.000,5.93,18371.000,0
1995,7,Chiapas,1,Abeja,2,Cera,17.000,0.000,14.65,249.000,0
1995,7,Chiapas,1,Abeja,7,Miel,3050.000,0.000,8.27,25217.000,0
1995,7,Chiapas,3,Ave     ,1,Carne,19070.000,0.000,6.58,125461.000,0
1995,7,Chiapas,3,Ave     ,4,Huevo-plato,7105.000,0.000,4.36,30996.000,0
1995,7,Chiapas,3,Ave     ,8,Ganado en pie,23987.000,0.000,5.53,132648.000,0
1995,7,Chiapas,4,Bovino,1,Carne,74615.000,0.000,10.22,762509.000,0
1995,7,Chiapas,4,Bovino,3,Ganado en pie,141109.000,0.000,5.95,839599.000,0
1995,7,Chiapas,4,Bovino,6,Leche,202500.000,0.000,1.30,263249.000,0
1995,7,Chiapas,12,Ovino,1,Carne,1020.000,0.000,16.24,16561.000,0
1995,7,Chiapas,12,Ovino,3,Ganado en pie,2305.000,0.000,5.44,12539.000,0
1995,7,Chiapas,12,Ovino,5,Lana,115.000,0.000,2.00,230.000,0
1995,7,Chiapas,14,Porcino,1,Carne,13050.000,0.000,8.30,108274.000,0
1995,7,Chiapas,14,Porcino,3,Ganado en pie,17540.000,0.000,4.77,83666.000,0
1995,8,Chihuahua,1,Abeja,7,Miel,218.000,0.000,9.60,2093.000,0
1995,8,Chihuahua,3,Ave     ,1,Carne,4499.000,0.000,6.08,27344.000,0
