Anio,Cveestado,Nomestado,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
1997,2,Baja California,6,Caprino,6,Leche,178,0,2.3,410,0
1997,2,Baja California,12,Ovino,1,Carne,67,16,28.21,1890,4000
1997,2,Baja California,12,Ovino,3,Ganado en pie,128,32,12.45,1593,0
1997,2,Baja California,14,Porcino,1,Carne,3437,81,15.08,51839,43000
1997,2,Baja California,14,Porcino,3,Ganado en pie,4429,103,11.32,50151,0
1997,3,Baja California Sur,1,Abeja,2,Cera,8,0,11.88,95,0
1997,3,Baja California Sur,1,Abeja,7,Miel,201,0,14.73,2961,0
1997,3,Baja California Sur,3,Ave     ,1,Carne,532,1.5,10.78,5734,355000
1997,3,Baja California Sur,3,Ave     ,4,Huevo-plato,3396,0,7.79,26443,0
1997,3,Baja California Sur,3,Ave     ,8,Ganado en pie,710,2,8.34,5920,0
1997,3,Baja California Sur,4,Bovino,1,Carne,5376,179,18.16,97602,30000
1997,3,Baja California Sur,4,Bovino,3,Ganado en pie,10080,336,10.92,110038,0
1997,3,Baja California Sur,4,Bovino,6,Leche,25509,0,2.27,57772,0
1997,3,Baja California Sur,6,Caprino,1,Carne,439,15,22.72,9975,30000
1997,3,Baja California Sur,6,Caprino,3,Ganado en pie,900,30,10.47,9425,0
1997,3,Baja California Sur,6,Caprino,6,Leche,2103,0,2.37,4978,0
1997,3,Baja California Sur,12,Ovino,1,Carne,132,16,23.52,3104,8000
1997,3,Baja California Sur,12,Ovino,3,Ganado en pie,264,33,11.9,3141,0
1997,3,Baja California Sur,14,Porcino,1,Carne,788,75,15.51,12223,11000
1997,3,Baja California Sur,14,Porcino,3,Ganado en pie,1111,101,10.78,11973,0
1997,4,Campeche,1,Abeja,2,Cera,33,0,21.76,718,0
1997,4,Campeche,1,Abeja,7,Miel,2950,0,15.12,44595,0
1997,4,Campeche,3,Ave     ,1,Carne,7440,1.7,13.64,101514,4384000
1997,4,Campeche,3,Ave     ,4,Huevo-plato,5307,0,8.55,45356,0
1997,4,Campeche,3,Ave     ,8,Ganado en pie,9513.28,2.17,9.87,93903,0
1997,4,Campeche,4,Bovino,1,Carne,19489,194,16.32,318139,100000
1997,4,Campeche,4,Bovino,3,Ganado en pie,37000,370,11.03,407952,0
1997,4,Campeche,4,Bovino,6,Leche,18730,0,2.76,51719,0
1997,4,Campeche,6,Caprino,1,Carne,10,16,19.2,192,1000
1997,4,Campeche,6,Caprino,3,Ganado en pie,34,34,6.32,215,0
1997,4,Campeche,12,Ovino,1,Carne,171,16,21.1,3608,10000
1997,4,Campeche,12,Ovino,3,Ganado en pie,340,34,14.01,4764,0
1997,4,Campeche,14,Porcino,1,Carne,3363,74,16.75,56317,46000
1997,4,Campeche,14,Porcino,3,Ganado en pie,4370,95,12.72,55595,0
1997,5,Coahuila,1,Abeja,2,Cera,27,0,17.63,476,0
1997,5,Coahuila,1,Abeja,7,Miel,163,0,16.6,2706,0
1997,5,Coahuila,3,Ave     ,1,Carne,43174,1.87,10.93,471895,23125000
1997,5,Coahuila,3,Ave     ,4,Huevo-plato,52714,0,7.9,416565,0
1997,5,Coahuila,3,Ave     ,8,Ganado en pie,53881.25,2.33,8.32,448400,0
1997,5,Coahuila,4,Bovino,1,Carne,28728,212,17.8,511362,136000
1997,5,Coahuila,4,Bovino,3,Ganado en pie,51544,379,10.97,565316,0
1997,5,Coahuila,4,Bovino,6,Leche,723711,0,2.14,1549570,0
1997,5,Coahuila,6,Caprino,1,Carne,2656,17,23.4,62162,158000
1997,5,Coahuila,6,Caprino,3,Ganado en pie,5056,32,11.56,58433,0
1997,5,Coahuila,6,Caprino,6,Leche,38924,0,2.32,90125,0
1997,5,Coahuila,12,Ovino,1,Carne,467,18,22.87,10678,27000
1997,5,Coahuila,12,Ovino,3,Ganado en pie,918,34,10.65,9779,0
1997,5,Coahuila,12,Ovino,5,Lana,93,0,3.01,280,0
1997,5,Coahuila,14,Porcino,1,Carne,4204,81,16.32,68600,52000
1997,5,Coahuila,14,Porcino,3,Ganado en pie,5252,101,11.34,59542,0
1997,6,Colima,1,Abeja,2,Cera,27,0,20,540,0
1997,6,Colima,1,Abeja,7,Miel,559,0,17.98,10051,0
1997,6,Colima,3,Ave     ,1,Carne,10091,1.79,12.5,126141,5650000
1997,6,Colima,3,Ave     ,4,Huevo-plato,2556,0,7.67,19608,0
1997,6,Colima,3,Ave     ,8,Ganado en pie,12938.5,2.29,7.44,96263,0
1997,6,Colima,4,Bovino,1,Carne,8885,202,17.52,155663,44000
1997,6,Colima,4,Bovino,3,Ganado en pie,16852,383,10.3,173486,0
1997,6,Colima,4,Bovino,6,Leche,36701,0,3.12,114430,0
1997,6,Colima,6,Caprino,1,Carne,93,15,29.42,2736,6000
1997,6,Colima,6,Caprino,3,Ganado en pie,186,31,15.37,2858,0
1997,6,Colima,6,Caprino,6,Leche,6,0,3,18,0
1997,6,Colima,12,Ovino,1,Carne,110,16,28.72,3159,7000
1997,6,Colima,12,Ovino,3,Ganado en pie,245,35,14.43,3535,0
1997,6,Colima,14,Porcino,1,Carne,2124,67,20.74,44061,31000
1997,6,Colima,14,Porcino,3,Ganado en pie,2852,92,13.46,38377,0
1997,7,Chiapas,1,Abeja,2,Cera,12,0,25.58,307,0
1997,7,Chiapas,1,Abeja,7,Miel,2674,0,15.87,42436,0
1997,7,Chiapas,3,Ave     ,1,Carne,29550,1.68,12.37,365619,17642000
1997,7,Chiapas,3,Ave     ,4,Huevo-plato,6679,0,7.73,51599,0
1997,7,Chiapas,3,Ave     ,8,Ganado en pie,36871.78,2.09,8.91,328681,0
1997,7,Chiapas,4,Bovino,1,Carne,73560,220,17.44,1283015,334000
1997,7,Chiapas,4,Bovino,3,Ganado en pie,134936,404,10.6,1430777,0
1997,7,Chiapas,4,Bovino,6,Leche,192046,0,2.43,466346,0
1997,7,Chiapas,12,Ovino,1,Carne,860,15,20.19,17367,58000
1997,7,Chiapas,12,Ovino,3,Ganado en pie,1798,31,12.9,23190,0
1997,7,Chiapas,12,Ovino,5,Lana,90,0,3.71,334,0
1997,7,Chiapas,14,Porcino,1,Carne,13423,64,18.83,252726,209000
1997,7,Chiapas,14,Porcino,3,Ganado en pie,17765,85,12.12,215239,0
1997,8,Chihuahua,1,Abeja,2,Cera,8,0,18.25,146,0
1997,8,Chihuahua,1,Abeja,7,Miel,638,0,14.36,9163,0
1997,8,Chihuahua,3,Ave     ,1,Carne,7584,1.65,10.75,81529,4610000
1997,8,Chihuahua,3,Ave     ,4,Huevo-plato,11042,0,7.77,85819,0
1997,8,Chihuahua,3,Ave     ,8,Ganado en pie,9681,2.1,8.42,81480,0
1997,8,Chihuahua,4,Bovino,1,Carne,61371,204,17.67,1084094,301000
1997,8,Chihuahua,4,Bovino,3,Ganado en pie,109263,363,11.08,1211095,0
1997,8,Chihuahua,4,Bovino,6,Leche,630103,0,2.36,1487102,0
1997,8,Chihuahua,6,Caprino,1,Carne,696,14,23.58,16409,51000
1997,8,Chihuahua,6,Caprino,3,Ganado en pie,1377,27,11.59,15954,0
1997,8,Chihuahua,6,Caprino,6,Leche,2378,0,2.9,6891,0
1997,8,Chihuahua,12,Ovino,1,Carne,307,16,22.72,6975,19000
1997,8,Chihuahua,12,Ovino,3,Ganado en pie,608,32,11.16,6787,0
1997,8,Chihuahua,12,Ovino,5,Lana,12,0,3,36,0
1997,8,Chihuahua,14,Porcino,1,Carne,3650,76,19.38,70721,48000
1997,8,Chihuahua,14,Porcino,3,Ganado en pie,4704,98,11.11,52281,0
1997,9,Distrito Federal,1,Abeja,2,Cera,9,0,20,180,0
1997,9,Distrito Federal,1,Abeja,7,Miel,113,0,17.52,1980,0
1997,9,Distrito Federal,3,Ave     ,1,Carne,3401,1.71,10.95,37247,1987000
1997,9,Distrito Federal,3,Ave     ,4,Huevo-plato,1838,0,8.14,14963,0
1997,9,Distrito Federal,3,Ave     ,8,Ganado en pie,4311.79,2.17,8.67,37376,0
1997,9,Distrito Federal,4,Bovino,1,Carne,1455,194,17.07,24833,7000
1997,9,Distrito Federal,4,Bovino,3,Ganado en pie,2611,373,12.38,32315,0
1997,9,Distrito Federal,4,Bovino,6,Leche,11352,0,2.39,27104,0
1997,9,Distrito Federal,6,Caprino,1,Carne,10,13,20.9,209,1000
1997,9,Distrito Federal,6,Caprino,3,Ganado en pie,30,30,10.03,301,0
1997,9,Distrito Federal,12,Ovino,1,Carne,130,14,24.12,3135,9000
1997,9,Distrito Federal,12,Ovino,3,Ganado en pie,279,31,12.43,3469,0
1997,9,Distrito Federal,14,Porcino,1,Carne,3548,81,18.22,64654,44000
1997,9,Distrito Federal,14,Porcino,3,Ganado en pie,4488,102,12.02,53930,0
1997,10,Durango,1,Abeja,2,Cera,32,0,20.03,641,0
1997,10,Durango,1,Abeja,7,Miel,464,0,20.04,9299,0
1997,10,Durango,3,Ave     ,1,Carne,96966,1.84,10.77,1044521,52642000
1997,10,Durango,3,Ave     ,4,Huevo-plato,56540,0,7.92,447572,0
1997,10,Durango,3,Ave     ,8,Ganado en pie,117918.08,2.24,8.69,1025159,0
1997,10,Durango,4,Bovino,1,Carne,54573,189,17.83,973085,289000
1997,10,Durango,4,Bovino,3,Ganado en pie,96526,334,10.71,1033628,0
1997,10,Durango,4,Bovino,6,Leche,743440,0,2.82,2096775,0
1997,10,Durango,6,Caprino,1,Carne,1251,14,22.56,28217,91000
1997,10,Durango,6,Caprino,3,Ganado en pie,2366,26,11.14,26360,0
1997,10,Durango,6,Caprino,6,Leche,20041,0,2.76,55283,0
1997,10,Durango,12,Ovino,1,Carne,391,15,20.51,8021,26000
1997,10,Durango,12,Ovino,3,Ganado en pie,780,30,10.88,8483,0
1997,10,Durango,12,Ovino,5,Lana,125,0,3.5,437,0
1997,10,Durango,14,Porcino,1,Carne,4269,83,17.15,73212,51000
1997,10,Durango,14,Porcino,3,Ganado en pie,5151,101,12.12,62439,0
1997,11,Guanajuato,1,Abeja,7,Miel,861,0,19.44,16739,0
1997,11,Guanajuato,3,Ave     ,1,Carne,105355,1.79,12.11,1275456,58759000
1997,11,Guanajuato,3,Ave     ,4,Huevo-plato,63182,0,7.7,486703,0
1997,11,Guanajuato,3,Ave     ,8,Ganado en pie,125744.26,2.14,8.24,1035936,0
1997,11,Guanajuato,4,Bovino,1,Carne,28843,187,17.44,502898,154000
1997,11,Guanajuato,4,Bovino,3,Ganado en pie,54054,351,11.17,603491,0
1997,11,Guanajuato,4,Bovino,6,Leche,586475,0,2.65,1554026,0
1997,11,Guanajuato,6,Caprino,1,Carne,1728,15,23.18,40051,116000
1997,11,Guanajuato,6,Caprino,3,Ganado en pie,3364,29,12.72,42778,0
1997,11,Guanajuato,6,Caprino,6,Leche,21042,0,2.96,62330,0
1997,11,Guanajuato,12,Ovino,1,Carne,967,17,22.71,21958,58000
1997,11,Guanajuato,12,Ovino,3,Ganado en pie,1914,33,13.52,25883,0
1997,11,Guanajuato,14,Porcino,1,Carne,104140,83,18.04,1878875,1259000
1997,11,Guanajuato,14,Porcino,3,Ganado en pie,129677,103,11.77,1525927,0
1997,12,Guerrero,1,Abeja,2,Cera,181,0,20.71,3749,0
1997,12,Guerrero,1,Abeja,7,Miel,3868,0,17.26,66747,0
1997,12,Guerrero,3,Ave     ,1,Carne,16254,1.68,12.42,201806,9704000
1997,12,Guerrero,3,Ave     ,4,Huevo-plato,11569,0,8.48,98062,0
1997,12,Guerrero,3,Ave     ,8,Ganado en pie,20960.64,2.16,7.96,166732,0
1997,12,Guerrero,4,Bovino,1,Carne,33331,218,17.92,597361,153000
1997,12,Guerrero,4,Bovino,3,Ganado en pie,62883,411,11.24,706768,0
1997,12,Guerrero,4,Bovino,6,Leche,58714,0,2.64,154749,0
1997,12,Guerrero,6,Caprino,1,Carne,2944,14,24.64,72527,212000
1997,12,Guerrero,6,Caprino,3,Ganado en pie,6148,29,12.54,77079,0
1997,12,Guerrero,6,Caprino,6,Leche,3140,0,3.12,9804,0
1997,12,Guerrero,12,Ovino,1,Carne,313,14,26.97,8442,22000
1997,12,Guerrero,12,Ovino,3,Ganado en pie,660,30,11.88,7842,0
1997,12,Guerrero,14,Porcino,1,Carne,23920,68,20.64,493773,350000
1997,12,Guerrero,14,Porcino,3,Ganado en pie,34300,98,11.3,387599,0
1997,13,Hidalgo,1,Abeja,2,Cera,57,0,22.95,1308,0
1997,13,Hidalgo,1,Abeja,7,Miel,1223,0,21.58,26394,0
1997,13,Hidalgo,3,Ave     ,1,Carne,42467,1.77,10.93,463945,24020000
1997,13,Hidalgo,3,Ave     ,4,Huevo-plato,8156,0,7.88,64274,0
1997,13,Hidalgo,3,Ave     ,8,Ganado en pie,53324.4,2.22,8.84,471596,0
1997,13,Hidalgo,4,Bovino,1,Carne,29182,217,17.91,522552,135000
1997,13,Hidalgo,4,Bovino,3,Ganado en pie,54405,403,10.97,596609,0
1997,13,Hidalgo,4,Bovino,6,Leche,335273,0,2.3,770147,0
1997,13,Hidalgo,6,Caprino,1,Carne,1313,17,22.5,29548,77000
1997,13,Hidalgo,6,Caprino,3,Ganado en pie,2541,33,11.51,29235,0
1997,13,Hidalgo,6,Caprino,6,Leche,816,0,2.92,2381,0
1997,13,Hidalgo,12,Ovino,1,Carne,4379,17,25.47,111520,259000
1997,13,Hidalgo,12,Ovino,3,Ganado en pie,8029,31,12.02,96535,0
1997,13,Hidalgo,12,Ovino,5,Lana,861,0,4.31,3712,0
1997,13,Hidalgo,14,Porcino,1,Carne,17801,72,17.25,306998,248000
1997,13,Hidalgo,14,Porcino,3,Ganado en pie,23808,96,12.45,296487,0
1997,14,Jalisco,1,Abeja,2,Cera,375,0,20.95,7857,0
1997,14,Jalisco,1,Abeja,7,Miel,6065,0,18.04,109434,0
1997,14,Jalisco,3,Ave     ,1,Carne,170363,1.81,10.87,1851253,94019000
1997,14,Jalisco,3,Ave     ,4,Huevo-plato,321654,0,8.08,2600184,0
1997,14,Jalisco,3,Ave     ,8,Ganado en pie,209662.37,2.23,8.49,1778940,0
1997,14,Jalisco,4,Bovino,1,Carne,200124,212,18.15,3632614,945000
1997,14,Jalisco,4,Bovino,3,Ganado en pie,366660,388,11.03,4043311,0
1997,14,Jalisco,4,Bovino,6,Leche,1231283,0,2.8,3442457,0
1997,14,Jalisco,6,Caprino,1,Carne,2424,17,24.71,59885,145000
1997,14,Jalisco,6,Caprino,3,Ganado en pie,4640,32,11.83,54903,0
1997,14,Jalisco,6,Caprino,6,Leche,6096,0,3.03,18446,0
1997,14,Jalisco,12,Ovino,1,Carne,713,17,24.31,17330,42000
1997,14,Jalisco,12,Ovino,3,Ganado en pie,1428,34,13.35,19058,0
1997,14,Jalisco,14,Porcino,1,Carne,185696,80,18.41,3418854,2313000
1997,14,Jalisco,14,Porcino,3,Ganado en pie,226674,98,12.06,2732507,0
1997,15,México,1,Abeja,2,Cera,32,0,20.03,641,0
1997,15,México,1,Abeja,7,Miel,801,0,17.29,13847,0
1997,15,México,3,Ave     ,1,Carne,89612,1.77,11.59,1038209,50657000
1997,15,México,3,Ave     ,4,Huevo-plato,34500,0,7.74,266921,0
1997,15,México,3,Ave     ,8,Ganado en pie,110432.26,2.18,9.53,1052903,0
1997,15,México,4,Bovino,1,Carne,33790,213,18.26,616834,159000
1997,15,México,4,Bovino,3,Ganado en pie,63282,398,10.9,689719,0
1997,15,México,4,Bovino,6,Leche,416608,0,2.59,1078639,0
1997,15,México,6,Caprino,1,Carne,986,15,22.63,22313,66000
1997,15,México,6,Caprino,3,Ganado en pie,2046,31,12.66,25893,0
1997,15,México,12,Ovino,1,Carne,4980,15,26.71,133009,327000
1997,15,México,12,Ovino,3,Ganado en pie,9483,29,13.74,130280,0
1997,15,México,12,Ovino,5,Lana,509,0,5.07,2581,0
1997,15,México,14,Porcino,1,Carne,25700,76,17.54,450769,336000
1997,15,México,14,Porcino,3,Ganado en pie,33264,99,12.51,416159,0
1997,16,Michoacán,1,Abeja,2,Cera,63,0,20.67,1302,0
1997,16,Michoacán,1,Abeja,7,Miel,1976,0,18.37,36295,0
1997,16,Michoacán,3,Ave     ,1,Carne,45248,1.78,11.88,537449,25463000
1997,16,Michoacán,3,Ave     ,4,Huevo-plato,47322,0,7.74,366203,0
1997,16,Michoacán,3,Ave     ,8,Ganado en pie,56782.49,2.23,8.61,488902,0
1997,16,Michoacán,4,Bovino,1,Carne,44343,213,17.85,791590,208000
1997,16,Michoacán,4,Bovino,3,Ganado en pie,83616,402,11.12,929518,0
1997,16,Michoacán,4,Bovino,6,Leche,279543,0,2.96,828056,0
1997,16,Michoacán,6,Caprino,1,Carne,2328,17,24.85,57853,134000
1997,16,Michoacán,6,Caprino,3,Ganado en pie,4556,34,12.44,56673,0
1997,16,Michoacán,6,Caprino,6,Leche,3558,0,2.8,9961,0
1997,16,Michoacán,12,Ovino,1,Carne,1047,16,30.42,31854,65000
1997,16,Michoacán,12,Ovino,3,Ganado en pie,2015,31,11.62,23415,0
1997,16,Michoacán,12,Ovino,5,Lana,63,0,3.51,221,0
1997,16,Michoacán,14,Porcino,1,Carne,56675,79,17.82,1009812,721000
1997,16,Michoacán,14,Porcino,3,Ganado en pie,70658,98,12.12,856450,0
1997,17,Morelos,1,Abeja,2,Cera,10,0,17.5,175,0
1997,17,Morelos,1,Abeja,7,Miel,541,0,17.98,9727,0
1997,17,Morelos,3,Ave     ,1,Carne,39312,1.69,11.51,452427,23275000
1997,17,Morelos,3,Ave     ,4,Huevo-plato,9529,0,7.65,72876,0
1997,17,Morelos,3,Ave     ,8,Ganado en pie,48877.5,2.1,8.07,394563,0
1997,17,Morelos,4,Bovino,1,Carne,3548,218,18.57,65878,16000
1997,17,Morelos,4,Bovino,3,Ganado en pie,6704,419,11.89,79681,0
1997,17,Morelos,4,Bovino,6,Leche,12866,0,3,38628,0
1997,17,Morelos,6,Caprino,1,Carne,162,17,21.7,3515,10000
1997,17,Morelos,6,Caprino,3,Ganado en pie,360,36,13.37,4814,0
1997,17,Morelos,12,Ovino,1,Carne,102,17,25.25,2575,6000
1997,17,Morelos,12,Ovino,3,Ganado en pie,222,37,13.04,2895,0
1997,17,Morelos,14,Porcino,1,Carne,1864,67,17.63,32858,28000
1997,17,Morelos,14,Porcino,3,Ganado en pie,2548,91,12.13,30906,0
1997,18,Nayarit,1,Abeja,2,Cera,16,0,20.31,325,0
1997,18,Nayarit,1,Abeja,7,Miel,563,0,17.93,10097,0
1997,18,Nayarit,3,Ave     ,1,Carne,14287,1.68,11.98,171179,8499000
1997,18,Nayarit,3,Ave     ,4,Huevo-plato,11550,0,7.91,91391,0
1997,18,Nayarit,3,Ave     ,8,Ganado en pie,18102.87,2.13,8.85,160291,0
1997,18,Nayarit,4,Bovino,1,Carne,16700,215,17.96,299950,78000
1997,18,Nayarit,4,Bovino,3,Ganado en pie,31746,407,11.37,360898,0
1997,18,Nayarit,4,Bovino,6,Leche,51067,0,2.99,152492,0
1997,18,Nayarit,6,Caprino,1,Carne,280,17,24.2,6777,16000
1997,18,Nayarit,6,Caprino,3,Ganado en pie,560,35,10.78,6035,0
1997,18,Nayarit,6,Caprino,6,Leche,166,0,3.35,556,0
1997,18,Nayarit,12,Ovino,1,Carne,68,17,19.12,1300,4000
1997,18,Nayarit,12,Ovino,3,Ganado en pie,156,39,11.37,1773,0
1997,18,Nayarit,14,Porcino,1,Carne,4567,68,21.45,97946,67000
1997,18,Nayarit,14,Porcino,3,Ganado en pie,6097,91,11.68,71236,0
1997,19,Nuevo León,1,Abeja,2,Cera,38,0,23.71,901,0
1997,19,Nuevo León,1,Abeja,7,Miel,430,0,17.95,7720,0
1997,19,Nuevo León,3,Ave     ,1,Carne,63314,1.71,11.18,707934,37026000
1997,19,Nuevo León,3,Ave     ,4,Huevo-plato,66492,0,7.75,515406,0
1997,19,Nuevo León,3,Ave     ,8,Ganado en pie,79235.64,2.14,7.93,628448,0
1997,19,Nuevo León,4,Bovino,1,Carne,42900,197,18.46,792021,217000
1997,19,Nuevo León,4,Bovino,3,Ganado en pie,76384,352,11.43,873308,0
1997,19,Nuevo León,4,Bovino,6,Leche,31766,0,2.22,70537,0
1997,19,Nuevo León,6,Caprino,1,Carne,850,10,27.69,23536,89000
1997,19,Nuevo León,6,Caprino,3,Ganado en pie,1513,17,11.57,17506,0
1997,19,Nuevo León,6,Caprino,6,Leche,3706,0,2.09,7738,0
1997,19,Nuevo León,12,Ovino,1,Carne,178,15,23.61,4202,12000
1997,19,Nuevo León,12,Ovino,3,Ganado en pie,372,31,9.94,3698,0
1997,19,Nuevo León,12,Ovino,5,Lana,28,0,3,84,0
1997,19,Nuevo León,14,Porcino,1,Carne,17416,77,17.44,303717,227000
1997,19,Nuevo León,14,Porcino,3,Ganado en pie,22700,100,11.52,261466,0
1997,20,Oaxaca,1,Abeja,2,Cera,48,0,21.04,1010,0
1997,20,Oaxaca,1,Abeja,7,Miel,1837,0,17.9,32887,0
1997,20,Oaxaca,3,Ave     ,1,Carne,4302,1.65,13.28,57141,2609000
1997,20,Oaxaca,3,Ave     ,4,Huevo-plato,4466,0,8.29,37026,0
1997,20,Oaxaca,3,Ave     ,8,Ganado en pie,5426.72,2.08,8.44,45792,0
1997,20,Oaxaca,4,Bovino,1,Carne,33490,219,18.24,610889,153000
1997,20,Oaxaca,4,Bovino,3,Ganado en pie,63648,416,10.53,669874,0
1997,20,Oaxaca,4,Bovino,6,Leche,132254,0,2.8,370717,0
1997,20,Oaxaca,6,Caprino,1,Carne,3956,17,22.87,90471,230000
1997,20,Oaxaca,6,Caprino,3,Ganado en pie,8050,35,9.55,76912,0
1997,20,Oaxaca,12,Ovino,1,Carne,1523,17,23.86,36344,87000
1997,20,Oaxaca,12,Ovino,3,Ganado en pie,3132,36,11.84,37069,0
1997,20,Oaxaca,12,Ovino,5,Lana,239,0,3.61,863,0
1997,20,Oaxaca,14,Porcino,1,Carne,30270,69,19.73,597182,438000
1997,20,Oaxaca,14,Porcino,3,Ganado en pie,42924,98,11.92,511484,0
1997,21,Puebla,1,Abeja,2,Cera,235,0,26.01,6112,0
1997,21,Puebla,1,Abeja,7,Miel,2939,0,25.26,74223,0
1997,21,Puebla,3,Ave     ,1,Carne,107685,1.86,11.51,1239041,58020000
1997,21,Puebla,3,Ave     ,4,Huevo-plato,318130,0,7.85,2497073,0
1997,21,Puebla,3,Ave     ,8,Ganado en pie,130545,2.25,9.08,1185072,0
1997,21,Puebla,4,Bovino,1,Carne,21871,216,18.56,405844,101000
1997,21,Puebla,4,Bovino,3,Ganado en pie,40198,398,12.11,486925,0
1997,21,Puebla,4,Bovino,6,Leche,283292,0,2.5,708233,0
1997,21,Puebla,6,Caprino,1,Carne,3065,17,22.93,70283,181000
1997,21,Puebla,6,Caprino,3,Ganado en pie,6154,34,14.45,88903,0
1997,21,Puebla,6,Caprino,6,Leche,978,0,3.13,3057,0
1997,21,Puebla,12,Ovino,1,Carne,2347,18,22.73,53337,133000
1997,21,Puebla,12,Ovino,3,Ganado en pie,4655,35,14.47,67350,0
1997,21,Puebla,12,Ovino,5,Lana,272,0,3.57,971,0
1997,21,Puebla,14,Porcino,1,Carne,74407,76,17.74,1320180,981000
1997,21,Puebla,14,Porcino,3,Ganado en pie,95157,97,12.43,1182983,0
1997,22,Querétaro,1,Abeja,2,Cera,4,0,20.25,81,0
1997,22,Querétaro,1,Abeja,7,Miel,98,0,20.96,2054,0
1997,22,Querétaro,3,Ave     ,1,Carne,151852,1.82,10.32,1566708,83481000
1997,22,Querétaro,3,Ave     ,4,Huevo-plato,15261,0,7.46,113863,0
1997,22,Querétaro,3,Ave     ,8,Ganado en pie,181153.77,2.17,8.15,1476629,0
1997,22,Querétaro,4,Bovino,1,Carne,17543,200,17.79,312122,88000
1997,22,Querétaro,4,Bovino,3,Ganado en pie,32120,365,11.46,368104,0
1997,22,Querétaro,4,Bovino,6,Leche,158853,0,2.62,416275,0
1997,22,Querétaro,6,Caprino,1,Carne,183,12,24.55,4492,15000
1997,22,Querétaro,6,Caprino,3,Ganado en pie,375,25,12.38,4643,0
1997,22,Querétaro,6,Caprino,6,Leche,1070,0,3.09,3308,0
1997,22,Querétaro,12,Ovino,1,Carne,348,13,30.47,10605,28000
1997,22,Querétaro,12,Ovino,3,Ganado en pie,700,25,13.06,9143,0
1997,22,Querétaro,12,Ovino,5,Lana,36,0,2.17,78,0
1997,22,Querétaro,14,Porcino,1,Carne,9032,73,17.78,160559,123000
1997,22,Querétaro,14,Porcino,3,Ganado en pie,11562,94,12.31,142350,0
1997,23,Quintana Roo,1,Abeja,2,Cera,80,0,16.54,1323,0
1997,23,Quintana Roo,1,Abeja,7,Miel,3888,0,13.46,52321,0
1997,23,Quintana Roo,3,Ave     ,1,Carne,5865,1.73,12.79,74982,3390000
1997,23,Quintana Roo,3,Ave     ,4,Huevo-plato,835,0,8.15,6806,0
1997,23,Quintana Roo,3,Ave     ,8,Ganado en pie,7424.1,2.19,9.23,68551,0
1997,23,Quintana Roo,4,Bovino,1,Carne,2972,223,17.25,51274,13000
1997,23,Quintana Roo,4,Bovino,3,Ganado en pie,5512,424,11.44,63064,0
1997,23,Quintana Roo,4,Bovino,6,Leche,3567,0,2.75,9805,0
1997,23,Quintana Roo,6,Caprino,1,Carne,9,18,19.78,178,500
1997,23,Quintana Roo,6,Caprino,3,Ganado en pie,18,36,9.89,178,0
1997,23,Quintana Roo,12,Ovino,1,Carne,149,14,23.89,3560,11000
1997,23,Quintana Roo,12,Ovino,3,Ganado en pie,330,30,11.43,3771,0
