Anio,Cveestado,Nomestado,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
1988,4,Campeche,4,Bovino,6,Leche,19827.000,0.000,0.58,11559.000,0
1988,4,Campeche,6,Caprino,1,Carne,27.000,0.000,3.70,100.000,0
1988,4,Campeche,6,Caprino,3,Ganado en pie,66.000,0.000,2.30,152.060,0
1988,4,Campeche,12,Ovino,1,Carne,52.000,0.000,4.12,214.000,0
1988,4,Campeche,12,Ovino,3,Ganado en pie,148.000,0.000,2.23,329.450,0
1988,4,Campeche,14,Porcino,1,Carne,4621.000,0.000,4.66,21520.000,0
1988,4,Campeche,14,Porcino,3,Ganado en pie,6141.000,0.000,3.34,20492.520,0
1988,5,Coahuila,1,Abeja,2,Cera,12.000,0.000,5.50,66.000,0
1988,5,Coahuila,1,Abeja,7,Miel,117.000,0.000,3.54,414.000,0
1988,5,Coahuila,3,Ave     ,1,Carne,18942.000,0.000,3.80,71942.000,0
1988,5,Coahuila,3,Ave     ,4,Huevo-plato,39790.000,0.000,1.74,69354.000,0
1988,5,Coahuila,3,Ave     ,8,Ganado en pie,24729.000,0.000,2.25,55630.360,0
1988,5,Coahuila,4,Bovino,1,Carne,32036.000,0.000,4.93,157777.000,0
1988,5,Coahuila,4,Bovino,3,Ganado en pie,57638.000,0.000,2.40,138331.200,0
1988,5,Coahuila,4,Bovino,6,Leche,295406.000,0.000,0.61,179607.000,0
1988,5,Coahuila,6,Caprino,1,Carne,2997.000,0.000,4.72,14149.000,0
1988,5,Coahuila,6,Caprino,3,Ganado en pie,7956.000,0.000,3.10,24663.600,0
1988,5,Coahuila,6,Caprino,6,Leche,28845.000,0.000,0.54,15576.000,0
1988,5,Coahuila,12,Ovino,1,Carne,575.000,0.000,6.32,3632.000,0
1988,5,Coahuila,12,Ovino,3,Ganado en pie,1406.000,0.000,3.62,5085.500,0
1988,5,Coahuila,12,Ovino,5,Lana,104.000,0.000,3.85,400.000,0
1988,5,Coahuila,14,Porcino,1,Carne,6710.000,0.000,5.12,34348.000,0
1988,5,Coahuila,14,Porcino,3,Ganado en pie,9657.000,0.000,2.42,23321.660,0
1988,6,Colima,1,Abeja,2,Cera,142.000,0.000,5.13,729.000,0
1988,6,Colima,1,Abeja,7,Miel,1695.000,0.000,3.36,5700.000,0
1988,6,Colima,3,Ave     ,1,Carne,2070.000,0.000,5.07,10489.000,0
1988,6,Colima,3,Ave     ,4,Huevo-plato,2000.000,0.000,1.89,3776.000,0
1988,6,Colima,3,Ave     ,8,Ganado en pie,2530.000,0.000,2.40,6067.950,0
1988,6,Colima,4,Bovino,1,Carne,9815.000,0.000,5.45,53492.000,0
1988,6,Colima,4,Bovino,3,Ganado en pie,18921.000,0.000,2.71,51294.830,0
1988,6,Colima,4,Bovino,6,Leche,34500.000,0.000,0.59,20183.000,0
1988,6,Colima,6,Caprino,1,Carne,163.000,0.000,4.67,761.000,0
1988,6,Colima,6,Caprino,3,Ganado en pie,256.000,0.000,2.17,554.620,0
1988,6,Colima,6,Caprino,6,Leche,136.000,0.000,0.58,79.000,0
1988,6,Colima,12,Ovino,1,Carne,28.000,0.000,6.43,180.000,0
1988,6,Colima,12,Ovino,3,Ganado en pie,68.000,0.000,2.17,147.320,0
1988,6,Colima,14,Porcino,1,Carne,3598.000,0.000,4.46,16040.000,0
1988,6,Colima,14,Porcino,3,Ganado en pie,4914.000,0.000,3.30,16226.030,0
1988,7,Chiapas,1,Abeja,2,Cera,50.000,0.000,5.44,272.000,0
1988,7,Chiapas,1,Abeja,7,Miel,2507.000,0.000,3.80,9519.000,0
1988,7,Chiapas,3,Ave     ,1,Carne,11023.000,0.000,5.07,55854.000,0
1988,7,Chiapas,3,Ave     ,4,Huevo-plato,8037.000,0.000,1.93,15511.000,0
1988,7,Chiapas,3,Ave     ,8,Ganado en pie,12968.000,0.000,2.54,32980.220,0
1988,7,Chiapas,4,Bovino,1,Carne,78842.000,0.000,4.51,355577.000,0
1988,7,Chiapas,4,Bovino,3,Ganado en pie,146461.000,0.000,2.63,385485.350,0
1988,7,Chiapas,4,Bovino,6,Leche,172738.000,0.000,0.60,104334.000,0
1988,7,Chiapas,6,Caprino,1,Carne,174.000,0.000,6.50,1131.000,0
1988,7,Chiapas,6,Caprino,3,Ganado en pie,310.000,0.000,2.75,852.500,0
1988,7,Chiapas,6,Caprino,6,Leche,195.000,0.000,0.56,109.000,0
1988,7,Chiapas,12,Ovino,1,Carne,1180.000,0.000,5.45,6430.000,0
1988,7,Chiapas,12,Ovino,3,Ganado en pie,2880.000,0.000,2.75,7920.000,0
1988,7,Chiapas,12,Ovino,5,Lana,204.000,0.000,3.90,795.000,0
1988,7,Chiapas,14,Porcino,1,Carne,15436.000,0.000,4.92,75899.000,0
1988,7,Chiapas,14,Porcino,3,Ganado en pie,21150.000,0.000,3.57,75399.750,0
1988,8,Chihuahua,1,Abeja,2,Cera,37.000,0.000,5.51,204.000,0
1988,8,Chihuahua,1,Abeja,7,Miel,332.000,0.000,3.50,1162.000,0
1988,8,Chihuahua,3,Ave     ,1,Carne,2995.000,0.000,3.93,11779.000,0
1988,8,Chihuahua,3,Ave     ,4,Huevo-plato,4542.000,0.000,1.77,8053.000,0
1988,8,Chihuahua,3,Ave     ,8,Ganado en pie,3593.000,0.000,2.05,7364.210,0
1988,8,Chihuahua,4,Bovino,1,Carne,70216.000,0.000,5.35,375375.000,0
1988,8,Chihuahua,4,Bovino,3,Ganado en pie,120080.000,0.000,2.69,323495.520,0
1988,8,Chihuahua,4,Bovino,6,Leche,340271.000,0.000,0.61,207225.000,0
1988,8,Chihuahua,6,Caprino,1,Carne,1859.000,0.000,4.20,7804.000,0
1988,8,Chihuahua,6,Caprino,3,Ganado en pie,4389.000,0.000,2.36,10349.260,0
1988,8,Chihuahua,6,Caprino,6,Leche,6439.000,0.000,0.54,3464.000,0
1988,8,Chihuahua,12,Ovino,1,Carne,626.000,0.000,4.32,2706.000,0
1988,8,Chihuahua,12,Ovino,3,Ganado en pie,1640.000,0.000,2.34,3840.880,0
1988,8,Chihuahua,12,Ovino,5,Lana,277.000,0.000,3.96,1098.000,0
1988,8,Chihuahua,14,Porcino,1,Carne,9608.000,0.000,5.01,48117.000,0
1988,8,Chihuahua,14,Porcino,3,Ganado en pie,13860.000,0.000,3.08,42674.940,0
1988,9,Distrito Federal,1,Abeja,2,Cera,5.000,0.000,5.20,26.000,0
1988,9,Distrito Federal,1,Abeja,7,Miel,51.000,0.000,3.73,190.000,0
1988,9,Distrito Federal,3,Ave     ,1,Carne,2100.000,0.000,2.93,6149.000,0
1988,9,Distrito Federal,3,Ave     ,4,Huevo-plato,4616.000,0.000,1.80,8290.000,0
1988,9,Distrito Federal,3,Ave     ,8,Ganado en pie,2542.000,0.000,2.32,5905.570,0
1988,9,Distrito Federal,4,Bovino,1,Carne,327.000,0.000,4.95,1619.000,0
1988,9,Distrito Federal,4,Bovino,3,Ganado en pie,750.000,0.000,2.75,2062.500,0
1988,9,Distrito Federal,4,Bovino,6,Leche,47999.000,0.000,0.62,29807.000,0
1988,9,Distrito Federal,6,Caprino,1,Carne,30.000,0.000,6.50,195.000,0
1988,9,Distrito Federal,6,Caprino,3,Ganado en pie,64.000,0.000,3.52,225.090,0
1988,9,Distrito Federal,6,Caprino,6,Leche,10.000,0.000,0.56,5.580,0
1988,9,Distrito Federal,12,Ovino,1,Carne,167.000,0.000,7.78,1300.000,0
1988,9,Distrito Federal,12,Ovino,3,Ganado en pie,546.000,0.000,3.98,2170.350,0
1988,9,Distrito Federal,12,Ovino,5,Lana,25.000,0.000,3.72,93.000,0
1988,9,Distrito Federal,14,Porcino,1,Carne,5402.000,0.000,4.60,24871.000,0
1988,9,Distrito Federal,14,Porcino,3,Ganado en pie,7920.000,0.000,3.04,24060.960,0
1988,10,Durango,1,Abeja,2,Cera,36.000,0.000,5.19,187.000,0
1988,10,Durango,1,Abeja,7,Miel,374.000,0.000,3.44,1285.000,0
1988,10,Durango,3,Ave     ,1,Carne,11518.000,0.000,2.05,23612.000,0
1988,10,Durango,3,Ave     ,4,Huevo-plato,37290.000,0.000,1.75,65295.000,0
1988,10,Durango,3,Ave     ,8,Ganado en pie,13550.000,0.000,1.64,22154.250,0
1988,10,Durango,4,Bovino,1,Carne,47054.000,0.000,5.33,250563.000,0
1988,10,Durango,4,Bovino,3,Ganado en pie,86850.000,0.000,2.67,232236.900,0
1988,10,Durango,4,Bovino,6,Leche,370036.000,0.000,0.53,195009.000,0
1988,10,Durango,6,Caprino,1,Carne,1510.000,0.000,5.07,7650.000,0
1988,10,Durango,6,Caprino,3,Ganado en pie,3815.000,0.000,4.10,15641.500,0
1988,10,Durango,6,Caprino,6,Leche,11985.000,0.000,0.53,6340.000,0
1988,10,Durango,12,Ovino,1,Carne,558.000,0.000,5.42,3025.000,0
1988,10,Durango,12,Ovino,3,Ganado en pie,1428.000,0.000,4.29,6128.980,0
1988,10,Durango,12,Ovino,5,Lana,83.000,0.000,3.86,320.000,0
1988,10,Durango,14,Porcino,1,Carne,8216.000,0.000,5.58,45870.000,0
1988,10,Durango,14,Porcino,3,Ganado en pie,11858.000,0.000,3.78,44763.950,0
1988,11,Guanajuato,1,Abeja,2,Cera,102.000,0.000,5.22,532.000,0
1988,11,Guanajuato,1,Abeja,7,Miel,1190.000,0.000,3.65,4339.000,0
1988,11,Guanajuato,3,Ave     ,1,Carne,59944.000,0.000,4.89,292946.000,0
1988,11,Guanajuato,3,Ave     ,4,Huevo-plato,37088.000,0.000,1.78,66128.000,0
1988,11,Guanajuato,3,Ave     ,8,Ganado en pie,74048.000,0.000,1.91,141342.820,0
1988,11,Guanajuato,4,Bovino,1,Carne,35911.000,0.000,5.28,189718.000,0
1988,11,Guanajuato,4,Bovino,3,Ganado en pie,64074.000,0.000,2.87,183572.010,0
1988,11,Guanajuato,4,Bovino,6,Leche,429400.000,0.000,0.56,238317.000,0
1988,11,Guanajuato,6,Caprino,1,Carne,1371.000,0.000,5.99,8210.000,0
1988,11,Guanajuato,6,Caprino,3,Ganado en pie,2697.000,0.000,3.09,8328.340,0
1988,11,Guanajuato,6,Caprino,6,Leche,8634.000,0.000,0.54,4628.000,0
1988,11,Guanajuato,12,Ovino,1,Carne,903.000,0.000,7.31,6604.000,0
1988,11,Guanajuato,12,Ovino,3,Ganado en pie,2378.000,0.000,4.17,9918.640,0
1988,11,Guanajuato,12,Ovino,5,Lana,339.000,0.000,3.64,1235.000,0
1988,11,Guanajuato,14,Porcino,1,Carne,95083.000,0.000,5.19,493291.000,0
1988,11,Guanajuato,14,Porcino,3,Ganado en pie,141110.000,0.000,3.36,473706.270,0
1988,12,Guerrero,1,Abeja,2,Cera,93.000,0.000,5.63,524.000,0
1988,12,Guerrero,1,Abeja,7,Miel,1986.000,0.000,3.88,7700.000,0
1988,12,Guerrero,3,Ave     ,1,Carne,13831.000,0.000,4.36,60289.000,0
1988,12,Guerrero,3,Ave     ,4,Huevo-plato,7579.000,0.000,1.93,14597.000,0
1988,12,Guerrero,3,Ave     ,8,Ganado en pie,17288.000,0.000,2.52,43538.100,0
1988,12,Guerrero,4,Bovino,1,Carne,28954.000,0.000,5.19,150242.000,0
1988,12,Guerrero,4,Bovino,3,Ganado en pie,54458.000,0.000,2.56,139140.190,0
1988,12,Guerrero,4,Bovino,6,Leche,69749.000,0.000,0.62,43244.000,0
1988,12,Guerrero,6,Caprino,1,Carne,2199.000,0.000,4.19,9203.000,0
1988,12,Guerrero,6,Caprino,3,Ganado en pie,5740.000,0.000,2.78,15974.420,0
1988,12,Guerrero,6,Caprino,6,Leche,2359.000,0.000,0.55,1307.000,0
1988,12,Guerrero,12,Ovino,1,Carne,241.000,0.000,7.09,1709.000,0
1988,12,Guerrero,12,Ovino,3,Ganado en pie,741.000,0.000,2.72,2013.300,0
1988,12,Guerrero,14,Porcino,1,Carne,19558.000,0.000,4.76,93037.000,0
1988,12,Guerrero,14,Porcino,3,Ganado en pie,29700.000,0.000,3.25,96525.000,0
1988,13,Hidalgo,1,Abeja,2,Cera,177.000,0.000,5.39,954.000,0
1988,13,Hidalgo,1,Abeja,7,Miel,2404.000,0.000,3.68,8837.000,0
1988,13,Hidalgo,3,Ave     ,1,Carne,30802.000,0.000,4.54,139779.000,0
1988,13,Hidalgo,3,Ave     ,4,Huevo-plato,10135.000,0.000,1.86,18821.000,0
1988,13,Hidalgo,3,Ave     ,8,Ganado en pie,40427.000,0.000,2.44,98771.250,0
1988,13,Hidalgo,4,Bovino,1,Carne,18875.000,0.000,5.66,106776.000,0
1988,13,Hidalgo,4,Bovino,3,Ganado en pie,34850.000,0.000,2.75,95732.950,0
1988,13,Hidalgo,4,Bovino,6,Leche,257576.000,0.000,0.62,159697.000,0
1988,13,Hidalgo,6,Caprino,1,Carne,1229.000,0.000,6.62,8135.000,0
1988,13,Hidalgo,6,Caprino,3,Ganado en pie,2117.000,0.000,3.79,8019.200,0
1988,13,Hidalgo,6,Caprino,6,Leche,3364.000,0.000,0.56,1877.000,0
1988,13,Hidalgo,12,Ovino,1,Carne,2425.000,0.000,7.19,17445.000,0
1988,13,Hidalgo,12,Ovino,3,Ganado en pie,5720.000,0.000,3.56,20340.320,0
1988,13,Hidalgo,12,Ovino,5,Lana,533.000,0.000,3.99,2128.000,0
1988,13,Hidalgo,14,Porcino,1,Carne,18802.000,0.000,4.46,83838.000,0
1988,13,Hidalgo,14,Porcino,3,Ganado en pie,29295.000,0.000,3.32,97200.810,0
1988,14,Jalisco,1,Abeja,2,Cera,244.000,0.000,5.07,1236.000,0
1988,14,Jalisco,1,Abeja,7,Miel,3044.000,0.000,3.39,10331.000,0
1988,14,Jalisco,3,Ave     ,1,Carne,94513.000,0.000,3.94,372570.000,0
1988,14,Jalisco,3,Ave     ,4,Huevo-plato,256123.000,0.000,1.89,483048.000,0
1988,14,Jalisco,3,Ave     ,8,Ganado en pie,111192.000,0.000,2.40,266860.800,0
1988,14,Jalisco,4,Bovino,1,Carne,116400.000,0.000,5.20,605746.000,0
1988,14,Jalisco,4,Bovino,3,Ganado en pie,224502.000,0.000,2.61,585725.720,0
1988,14,Jalisco,4,Bovino,6,Leche,956984.000,0.000,0.52,499546.000,0
1988,14,Jalisco,6,Caprino,1,Carne,1128.000,0.000,5.39,6082.000,0
1988,14,Jalisco,6,Caprino,3,Ganado en pie,2640.000,0.000,2.93,7743.120,0
1988,14,Jalisco,6,Caprino,6,Leche,5610.000,0.000,0.54,3046.000,0
1988,14,Jalisco,12,Ovino,1,Carne,274.000,0.000,5.56,1523.000,0
1988,14,Jalisco,12,Ovino,3,Ganado en pie,780.000,0.000,3.28,2560.740,0
1988,14,Jalisco,12,Ovino,5,Lana,50.000,0.000,3.84,192.000,0
1988,14,Jalisco,14,Porcino,1,Carne,171208.000,0.000,6.23,1065770.000,0
1988,14,Jalisco,14,Porcino,3,Ganado en pie,235940.000,0.000,3.16,746042.280,0
1988,15,México,1,Abeja,2,Cera,169.000,0.000,5.04,851.000,0
1988,15,México,1,Abeja,7,Miel,1615.000,0.000,3.41,5504.000,0
1988,15,México,3,Ave     ,1,Carne,36662.000,0.000,4.31,158050.000,0
1988,15,México,3,Ave     ,4,Huevo-plato,41499.000,0.000,1.90,78724.000,0
1988,15,México,3,Ave     ,8,Ganado en pie,45289.000,0.000,2.33,105287.870,0
1988,15,México,4,Bovino,1,Carne,34385.000,0.000,5.25,180624.000,0
1988,15,México,4,Bovino,3,Ganado en pie,66951.000,0.000,2.74,183579.640,0
1988,15,México,4,Bovino,6,Leche,365638.000,0.000,0.53,193788.000,0
1988,15,México,6,Caprino,1,Carne,856.000,0.000,6.25,5350.000,0
1988,15,México,6,Caprino,3,Ganado en pie,1740.000,0.000,3.91,6796.440,0
1988,15,México,6,Caprino,6,Leche,258.000,0.000,0.57,147.000,0
1988,15,México,12,Ovino,1,Carne,4086.000,0.000,7.18,29346.000,0
1988,15,México,12,Ovino,3,Ganado en pie,11475.000,0.000,3.86,44327.930,0
1988,15,México,12,Ovino,5,Lana,1497.000,0.000,3.90,5837.000,0
1988,15,México,14,Porcino,1,Carne,49974.000,0.000,4.54,226682.000,0
1988,15,México,14,Porcino,3,Ganado en pie,69350.000,0.000,3.02,209714.400,0
1988,16,Michoacán,1,Abeja,2,Cera,194.000,0.000,5.25,1019.000,0
1988,16,Michoacán,1,Abeja,7,Miel,2061.000,0.000,3.34,6892.000,0
1988,16,Michoacán,3,Ave     ,1,Carne,22513.000,0.000,4.38,98674.000,0
1988,16,Michoacán,3,Ave     ,4,Huevo-plato,18173.000,0.000,1.86,33711.000,0
1988,16,Michoacán,3,Ave     ,8,Ganado en pie,27810.000,0.000,2.64,73485.140,0
1988,16,Michoacán,4,Bovino,1,Carne,53383.000,0.000,5.25,280101.000,0
1988,16,Michoacán,4,Bovino,3,Ganado en pie,111047.000,0.000,2.69,298383.290,0
1988,16,Michoacán,4,Bovino,6,Leche,440265.000,0.000,0.60,265040.000,0
1988,16,Michoacán,6,Caprino,1,Carne,2512.000,0.000,6.25,15695.000,0
1988,16,Michoacán,6,Caprino,3,Ganado en pie,5400.000,0.000,2.86,15433.200,0
1988,16,Michoacán,6,Caprino,6,Leche,3717.000,0.000,0.54,1989.000,0
1988,16,Michoacán,12,Ovino,1,Carne,709.000,0.000,7.79,5522.000,0
1988,16,Michoacán,12,Ovino,3,Ganado en pie,1410.000,0.000,3.00,4230.000,0
1988,16,Michoacán,12,Ovino,5,Lana,163.000,0.000,3.90,635.000,0
1988,16,Michoacán,14,Porcino,1,Carne,111559.000,0.000,5.63,628412.000,0
1988,16,Michoacán,14,Porcino,3,Ganado en pie,152950.000,0.000,3.03,462673.750,0
1988,17,Morelos,1,Abeja,2,Cera,124.000,0.000,5.35,663.000,0
1988,17,Morelos,1,Abeja,7,Miel,1605.000,0.000,3.68,5905.000,0
1988,17,Morelos,3,Ave     ,1,Carne,11950.000,0.000,3.99,47645.000,0
1988,17,Morelos,3,Ave     ,4,Huevo-plato,21078.000,0.000,1.93,40702.000,0
1988,17,Morelos,3,Ave     ,8,Ganado en pie,14779.000,0.000,1.84,27205.180,0
1988,17,Morelos,4,Bovino,1,Carne,5988.000,0.000,5.07,30341.000,0
1988,17,Morelos,4,Bovino,3,Ganado en pie,11584.000,0.000,3.11,36060.990,0
1988,17,Morelos,4,Bovino,6,Leche,54679.000,0.000,0.60,32753.000,0
1988,17,Morelos,6,Caprino,1,Carne,273.000,0.000,7.13,1945.000,0
1988,17,Morelos,6,Caprino,3,Ganado en pie,480.000,0.000,2.83,1356.000,0
1988,17,Morelos,6,Caprino,6,Leche,763.000,0.000,0.56,428.000,0
1988,17,Morelos,12,Ovino,1,Carne,63.000,0.000,7.56,476.000,0
1988,17,Morelos,12,Ovino,3,Ganado en pie,164.000,0.000,3.75,615.000,0
1988,17,Morelos,12,Ovino,5,Lana,11.000,0.000,3.55,39.000,0
1988,17,Morelos,14,Porcino,1,Carne,5315.000,0.000,4.91,26113.000,0
1988,17,Morelos,14,Porcino,3,Ganado en pie,7520.000,0.000,3.13,23515.040,0
1988,18,Nayarit,1,Abeja,2,Cera,20.000,0.000,5.65,113.000,0
1988,18,Nayarit,1,Abeja,7,Miel,991.000,0.000,3.63,3594.000,0
1988,18,Nayarit,3,Ave     ,1,Carne,13868.000,0.000,4.22,58467.000,0
1988,18,Nayarit,3,Ave     ,4,Huevo-plato,14046.000,0.000,1.74,24426.000,0
1988,18,Nayarit,3,Ave     ,8,Ganado en pie,17153.000,0.000,2.49,42704.110,0
1988,18,Nayarit,4,Bovino,1,Carne,19772.000,0.000,5.39,106492.000,0
1988,18,Nayarit,4,Bovino,3,Ganado en pie,36860.000,0.000,2.45,90233.280,0
1988,18,Nayarit,4,Bovino,6,Leche,35789.000,0.000,0.56,19934.000,0
1988,18,Nayarit,6,Caprino,1,Carne,152.000,0.000,4.85,737.000,0
1988,18,Nayarit,6,Caprino,3,Ganado en pie,248.000,0.000,3.35,830.800,0
1988,18,Nayarit,6,Caprino,6,Leche,531.000,0.000,0.57,300.000,0
1988,18,Nayarit,12,Ovino,1,Carne,19.000,0.000,4.90,93.000,0
1988,18,Nayarit,12,Ovino,3,Ganado en pie,37.000,0.000,3.67,135.680,0
1988,18,Nayarit,12,Ovino,5,Lana,5.000,0.000,3.80,19.000,0
1988,18,Nayarit,14,Porcino,1,Carne,5711.000,0.000,5.86,33484.000,0
1988,18,Nayarit,14,Porcino,3,Ganado en pie,7802.000,0.000,3.06,23874.120,0
1988,19,Nuevo León,1,Abeja,2,Cera,68.000,0.000,5.52,375.000,0
1988,19,Nuevo León,1,Abeja,7,Miel,682.000,0.000,3.34,2276.000,0
1988,19,Nuevo León,3,Ave     ,1,Carne,44996.000,0.000,3.79,170445.000,0
1988,19,Nuevo León,3,Ave     ,4,Huevo-plato,81229.000,0.000,1.74,141257.000,0
1988,19,Nuevo León,3,Ave     ,8,Ganado en pie,56246.000,0.000,2.20,123741.200,0
1988,19,Nuevo León,4,Bovino,1,Carne,23506.000,0.000,4.63,108715.000,0
1988,19,Nuevo León,4,Bovino,3,Ganado en pie,43173.000,0.000,2.56,110566.050,0
1988,19,Nuevo León,4,Bovino,6,Leche,30052.000,0.000,0.57,17160.000,0
1988,19,Nuevo León,6,Caprino,1,Carne,2277.000,0.000,5.39,12278.000,0
1988,19,Nuevo León,6,Caprino,3,Ganado en pie,5460.000,0.000,3.57,19486.740,0
1988,19,Nuevo León,6,Caprino,6,Leche,16520.000,0.000,0.53,8772.000,0
1988,19,Nuevo León,12,Ovino,1,Carne,416.000,0.000,6.49,2700.000,0
1988,19,Nuevo León,12,Ovino,3,Ganado en pie,1044.000,0.000,3.47,3619.550,0
1988,19,Nuevo León,12,Ovino,5,Lana,62.000,0.000,3.90,242.000,0
1988,19,Nuevo León,14,Porcino,1,Carne,14717.000,0.000,5.04,74233.000,0
1988,19,Nuevo León,14,Porcino,3,Ganado en pie,21312.000,0.000,2.54,54089.860,0
1988,20,Oaxaca,1,Abeja,2,Cera,180.000,0.000,5.21,937.000,0
1988,20,Oaxaca,1,Abeja,7,Miel,1807.000,0.000,3.88,7006.000,0
1988,20,Oaxaca,3,Ave     ,1,Carne,4298.000,0.000,4.52,19436.000,0
1988,20,Oaxaca,3,Ave     ,4,Huevo-plato,3800.000,0.000,1.92,7281.000,0
1988,20,Oaxaca,3,Ave     ,8,Ganado en pie,5688.000,0.000,3.21,18274.410,0
1988,20,Oaxaca,4,Bovino,1,Carne,43682.000,0.000,4.84,211421.000,0
1988,20,Oaxaca,4,Bovino,3,Ganado en pie,88788.000,0.000,2.43,215310.900,0
1988,20,Oaxaca,4,Bovino,6,Leche,125500.000,0.000,0.56,70657.000,0
1988,20,Oaxaca,6,Caprino,1,Carne,3400.000,0.000,5.42,18418.000,0
1988,20,Oaxaca,6,Caprino,3,Ganado en pie,8943.000,0.000,2.17,19379.480,0
