Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2020,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,1,Carne,3.120,20.662,65.31,203.780,151
2020,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,3,Ganado en pie,5.970,39.536,32.61,194.690,0
2020,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,1,Carne,10.290,24.442,75.29,774.734,421
2020,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,3,Ganado en pie,20.099,47.741,35.48,713.113,0
2020,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,1,Carne,63.195,87.528,41.75,2638.340,722
2020,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,3,Ganado en pie,90.268,125.025,25.41,2293.300,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,1,Abeja,7,Miel,8.320,0.000,45.53,378.780,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave,1,Carne,9269.670,1.517,33.01,305948.000,6109928
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave,4,Huevo-plato,4846.580,0.000,23.15,112186.000,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave,8,Ganado en pie,12337.900,2.019,23.96,295559.000,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,1,Carne,7256.540,249.778,80.40,583453.000,29052
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,3,Ganado en pie,13286.600,457.339,42.59,565881.000,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,6,Leche,50899.700,0.000,6.21,316310.000,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,1,Carne,16.470,21.815,65.28,1075.240,755
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,3,Ganado en pie,31.472,41.685,32.69,1028.770,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,1,Carne,56.980,25.415,75.38,4295.150,2242
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,3,Ganado en pie,108.782,48.520,35.33,3843.270,0
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,1,Carne,600.279,84.427,43.13,25892.200,7110
2020,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,3,Ganado en pie,802.636,112.888,26.45,21231.300,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,1,Abeja,7,Miel,16.863,0.000,45.53,767.710,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave,1,Carne,70944.700,1.524,33.02,2342260.000,46548747
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave,8,Ganado en pie,94235.700,2.024,23.54,2217870.000,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,1,Carne,1176.210,255.199,79.45,93454.900,4609
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,3,Ganado en pie,2173.310,471.536,41.96,91189.700,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,6,Leche,34454.500,0.000,6.20,213589.000,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,1,Carne,14.780,21.577,65.28,964.865,685
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,3,Ganado en pie,28.319,41.342,32.61,923.535,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,1,Carne,70.955,24.732,75.49,5356.390,2869
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,3,Ganado en pie,137.282,47.850,35.38,4857.040,0
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,1,Carne,5211.970,85.500,43.24,225341.000,60959
2020,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,3,Ganado en pie,6873.850,112.762,26.61,182881.000,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,1,Abeja,7,Miel,9.746,0.000,45.53,443.700,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave,1,Carne,28877.800,1.527,33.02,953458.000,18908486
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave,8,Ganado en pie,38294.100,2.025,23.88,914374.000,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,1,Carne,3986.080,252.028,80.37,320363.000,15816
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,3,Ganado en pie,7304.680,461.854,42.80,312674.000,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,6,Leche,49435.800,0.000,6.20,306676.000,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,1,Carne,4.010,21.105,65.31,261.910,190
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,3,Ganado en pie,7.711,40.584,32.87,253.478,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,52.251,25.414,75.37,3938.160,2056
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,99.963,48.620,35.34,3532.690,0
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,192.710,82.144,43.24,8332.710,2346
2020,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,262.827,112.032,26.57,6984.600,0
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,6.515,0.000,45.53,296.605,0
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,9583.910,251.131,80.57,772221.000,38163
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,17528.500,459.306,42.81,750325.000,0
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,8069.160,0.000,6.18,49834.600,0
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,2.360,20.522,65.31,154.135,115
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,4.521,39.313,32.53,147.090,0
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,7.430,25.272,75.35,559.851,294
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,14.030,47.721,35.40,496.662,0
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,103.334,83.875,43.02,4445.250,1232
2020,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,141.878,115.161,26.45,3753.070,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,14.782,0.000,45.53,672.970,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave,1,Carne,15325.900,1.527,33.05,506584.000,10038564
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave,8,Ganado en pie,20292.200,2.021,23.91,485182.000,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,502.226,251.869,80.49,40425.600,1994
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,920.551,461.660,42.51,39134.600,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,32931.200,0.000,6.18,203373.000,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,25.660,21.295,65.23,1673.860,1205
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,49.308,40.920,32.85,1619.950,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,9.960,25.670,75.36,750.586,388
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,18.822,48.510,35.33,664.981,0
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,5009.510,85.775,43.28,216795.000,58403
2020,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,6571.330,112.517,26.66,175209.000,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,84.013,0.000,45.53,3824.800,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave,1,Carne,46834.900,1.522,33.09,1549940.000,30766022
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave,8,Ganado en pie,62126.600,2.019,23.41,1454530.000,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,448.122,251.895,80.18,35928.200,1779
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,827.479,465.137,42.34,35034.700,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,18518.200,0.000,6.16,114113.000,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,3.400,21.250,65.31,222.070,160
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,6.529,40.806,32.49,212.123,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,24.280,25.135,75.36,1829.740,966
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,46.368,48.000,35.34,1638.650,0
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,142.107,82.001,43.06,6119.800,1733
2020,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,195.519,112.821,26.43,5167.160,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,43.654,0.000,45.53,1987.410,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave,1,Carne,45642.700,1.523,33.09,1510130.000,29972503
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave,8,Ganado en pie,60617.500,2.022,23.47,1422540.000,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,325.249,246.401,79.79,25952.700,1320
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,600.876,455.209,41.93,25193.000,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,34664.700,0.000,6.19,214461.000,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,2.880,21.493,65.31,188.080,134
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,5.533,41.291,32.63,180.537,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,122.580,25.032,75.73,9282.980,4897
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,237.602,48.520,35.45,8422.990,0
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,90.335,82.123,42.79,3865.150,1100
2020,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,124.144,112.858,26.44,3282.080,0
2020,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,2,Cera,2.820,0.000,47.20,133.115,0
2020,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,137.370,0.000,49.35,6779.250,0
2020,2,Baja California,2,Ensenada,1,Ensenada,3,Ave,1,Carne,916.066,1.826,33.03,30255.760,501813
2020,2,Baja California,2,Ensenada,1,Ensenada,3,Ave,4,Huevo-plato,385.850,0.000,25.03,9659.040,0
2020,2,Baja California,2,Ensenada,1,Ensenada,3,Ave,8,Ganado en pie,1210.331,2.412,22.76,27544.310,0
2020,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,1847.259,272.296,55.40,102341.500,6784
2020,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,3275.140,482.774,28.87,94567.200,0
2020,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,30823.929,0.000,6.72,207091.680,0
2020,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,25.969,18.845,78.57,2040.259,1378
2020,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,50.914,36.948,37.29,1898.549,0
2020,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,33.814,19.832,79.13,2675.747,1705
2020,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,65.463,38.395,37.02,2423.178,0
2020,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,323.908,90.250,39.60,12828.000,3589
2020,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,417.250,116.258,26.44,11032.910,0
2020,2,Baja California,2,Ensenada,3,Tecate,1,Abeja,2,Cera,0.110,0.000,47.00,5.170,0
2020,2,Baja California,2,Ensenada,3,Tecate,1,Abeja,7,Miel,3.900,0.000,48.23,188.100,0
2020,2,Baja California,2,Ensenada,3,Tecate,3,Ave,4,Huevo-plato,420.680,0.000,21.85,9190.790,0
2020,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,3133.790,276.227,56.51,177092.000,11345
2020,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,5383.170,474.497,30.64,164952.000,0
2020,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,55905.900,0.000,6.32,353464.000,0
2020,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,8.858,18.648,75.60,669.621,475
2020,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,17.650,37.158,35.75,630.926,0
2020,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,7.911,20.079,77.80,615.476,394
2020,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,15.662,39.751,36.78,576.048,0
2020,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,15.079,85.192,39.22,591.339,177
2020,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,19.989,112.932,25.68,513.266,0
2020,2,Baja California,2,Ensenada,4,Tijuana,1,Abeja,2,Cera,0.160,0.000,47.00,7.520,0
2020,2,Baja California,2,Ensenada,4,Tijuana,1,Abeja,7,Miel,4.356,0.000,48.24,210.116,0
2020,2,Baja California,2,Ensenada,4,Tijuana,3,Ave,1,Carne,118.947,1.786,29.23,3477.260,66605
2020,2,Baja California,2,Ensenada,4,Tijuana,3,Ave,4,Huevo-plato,3015.170,0.000,20.41,61553.600,0
2020,2,Baja California,2,Ensenada,4,Tijuana,3,Ave,8,Ganado en pie,159.114,2.389,19.89,3164.590,0
2020,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,180.302,272.360,55.93,10084.400,662
2020,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,316.412,477.964,29.49,9330.290,0
2020,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,71674.500,0.000,6.27,449694.000,0
2020,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,28.608,18.759,75.54,2161.170,1525
2020,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,56.491,37.043,36.33,2052.440,0
2020,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,35.122,20.173,79.20,2781.660,1741
2020,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,67.795,38.940,38.49,2609.430,0
2020,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,199.959,86.637,39.12,7821.460,2308
2020,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,257.477,111.558,26.09,6718.360,0
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,1,Abeja,2,Cera,0.042,0.000,47.00,1.974,0
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,1,Abeja,7,Miel,1.500,0.000,48.23,72.350,0
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,225.594,257.234,56.10,12654.800,877
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,403.111,459.648,29.02,11697.300,0
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,27938.600,0.000,6.33,176838.000,0
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,21.143,19.397,76.33,1613.850,1090
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,41.489,38.063,36.94,1532.400,0
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,38.141,20.473,78.51,2994.450,1863
2020,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,73.868,39.650,38.53,2846.130,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,3.850,0.000,47.50,182.875,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,150.800,0.000,49.32,7437.050,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave,4,Huevo-plato,26529.503,0.000,19.95,529299.330,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,103814.612,285.928,63.94,6637843.150,363080
2020,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,175242.943,482.657,35.59,6237442.580,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,20535.710,0.000,6.38,131039.690,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,128.065,19.287,77.84,9969.191,6640
2020,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,248.426,37.414,37.50,9317.092,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,483.157,0.000,5.57,2693.465,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,181.063,20.045,79.54,14401.824,9033
2020,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,350.646,38.818,38.77,13595.533,0
2020,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,539.276,87.417,39.68,21398.584,6169
2020,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,701.987,113.793,26.71,18750.543,0
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,620.962,207.680,44.41,27579.000,2990
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,1127.775,377.182,23.69,26717.700,0
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,301.505,0.000,7.15,2154.790,0
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,14.674,17.428,54.07,793.400,842
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,28.853,34.267,24.76,714.506,0
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,546.565,0.000,6.41,3500.870,0
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,10.003,18.874,79.68,797.039,530
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,19.536,36.860,38.33,748.815,0
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,101.324,70.169,36.26,3673.710,1444
2020,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,133.617,92.533,21.96,2934.646,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,11.030,0.000,47.76,526.788,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave,1,Carne,219.961,1.613,41.06,9031.830,136365
2020,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave,4,Huevo-plato,609.710,0.000,23.39,14259.700,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave,8,Ganado en pie,284.656,2.087,29.40,8368.740,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1558.280,253.091,69.75,108690.000,6157
2020,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,2813.140,456.901,37.95,106759.000,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,6,Leche,21935.000,0.000,6.86,150566.000,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,1,Carne,232.608,15.057,65.25,15176.800,15448
2020,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,3,Ganado en pie,465.062,30.105,30.25,14066.500,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,6,Leche,2762.870,0.000,5.17,14278.600,0
2020,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,1,Carne,111.170,15.636,75.91,8438.920,7110
2020,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,3,Ganado en pie,219.486,30.870,35.17,7719.320,0
